year,department,isic_section,sector_label,value
2019,cochabamba,H,Transporte y almacenamiento,3074.7388169436945
2019,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,2498.557531701921
2019,cochabamba,J,Comunicación e informaciones,1432.2155895137146
2019,cochabamba,K,Actividades financieras y de seguros,2328.979121540407
2019,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",6337.751646645524
2019,cochabamba,O,Administracion publica,1150.373817219013
2019,cochabamba,P,Enseñanza,3896.98275462681
2019,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,1781.9255099300658
2019,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1559.118133185482
2020,cochabamba,,Impuestos netos de subvenciones a los productos,6701.27199418501
2020,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),50711.116603242066
2020,cochabamba,,VALOR AGREGADO BRUTO,43938.64658076974
2020,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",5476.905456747034
2020,cochabamba,B,Actividad extractiva,742.4381898341869
2020,cochabamba,C,Industrias manufactureras,7023.476955716186
2020,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",1196.8265659441038
2020,cochabamba,F,Construcción,3695.3490731279467
2020,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,4486.045431997823
2020,cochabamba,H,Transporte y almacenamiento,2158.6363309019066
2020,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,1834.2174545075527
2020,cochabamba,J,Comunicación e informaciones,1410.7206460196585
2020,cochabamba,K,Actividades financieras y de seguros,2214.3898110451405
2020,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",5862.149362365259
2020,cochabamba,O,Administracion publica,1013.7556908784563
2020,cochabamba,P,Enseñanza,3851.643489922415
2020,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,1961.6859762791878
2020,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",973.051423623927
2021,cochabamba,,Impuestos netos de subvenciones a los productos,6790.269548818789
2021,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),54692.59962761552
2021,cochabamba,,VALOR AGREGADO BRUTO,47671.65068538932
2021,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",5669.199192801441
2021,cochabamba,B,Actividad extractiva,671.9687910176403
2021,cochabamba,C,Industrias manufactureras,7467.3497259623555
2021,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",1266.3397828467373
2021,cochabamba,F,Construcción,4283.009207936275
2021,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,5254.946319644762
2021,cochabamba,H,Transporte y almacenamiento,2681.1176443489016
2021,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,2198.2014533464226
2021,cochabamba,J,Comunicación e informaciones,1433.9953306630441
2021,cochabamba,K,Actividades financieras y de seguros,2194.3936019807056
2021,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",6186.244575894536
2021,cochabamba,O,Administracion publica,1140.5512817338147
2021,cochabamba,P,Enseñanza,3877.33588559741
2021,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,2066.06015860045
2021,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1154.5433349398372
2022,cochabamba,,Impuestos netos de subvenciones a los productos,6145.2149087643065
2022,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),57664.633456982934
2022,cochabamba,,VALOR AGREGADO BRUTO,50841.226015333916
2022,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",5760.666663647834
2022,cochabamba,B,Actividad extractiva,584.1433812986809
2022,cochabamba,C,Industrias manufactureras,8062.665778009414
2022,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",1237.6867707434847
2022,cochabamba,F,Construcción,4300.512812882298
2022,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,6115.349190124019
2022,cochabamba,H,Transporte y almacenamiento,2709.510483864188
2022,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,2545.959503421921
