year,sector,gva,department
2002,- Transporte y Almacenamiento,2905.5809688581276,pando
2002,"1. Agricultura, Silvicultura, Caza y Pesca",56747.18096261495,pando
2002,10. Restaurantes y Hoteles,12544.518520678015,pando
2002,11. Servicios de la Administración Pública,31786.841262673028,pando
2002,2. Extracción de Minas y Canteras,23888.38988678627,pando
2002,3. Industrias Manufactureras,33015.12989012588,pando
2002,"4. Electricidad, Gas y Agua",1816.9018706752718,pando
2002,5. Construcción,10074.36749988992,pando
2002,6. Comercio,23505.03568853711,pando
2002,"7. Transporte, Almacenamiento y Comunicaciones",4779.930367514628,pando
2002,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",12147.46696914755,pando
2002,"9. Servicios Comunales, Sociales, Personales y Domésticos",8357.19129421183,pando
2002,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",6493.639959305478,pando
2002,PRODUCTO INTERNO BRUTO (a precios básicos),217560.17699393973,pando
2002,PRODUCTO INTERNO BRUTO (a precios de mercado),224053.8169532452,pando
2002,Servicios Bancarios Imputados,-1102.7772189147436,pando
2003,- Alimentos,5777.870343027688,pando
2003,- Bebidas y Tabaco,19.184990613233932,pando
2003,- Coca,0.0,pando
2003,- Comunicaciones,1880.0828999005344,pando
2003,- Madera y Productos de Madera,5167.341958959922,pando
2003,- Minerales Metálicos y no Metálicos,21332.690538675306,pando
2003,- Otras Industrias Manufactureras,4698.069512735996,pando
2003,- Petróleo Crudo y Gas Natural,0.0,pando
2003,- Productos Agrícolas Industriales,367.57775435960343,pando
2003,- Productos Agrícolas no Industriales,21641.250334041866,pando
2003,- Productos Pecuarios,4499.207853448088,pando
2003,- Productos de Minerales no Metálicos,860.0837509820615,pando
2003,- Productos de Refinación del Petróleo,0.0,pando
2003,- Propiedad de Vivienda,3420.6329084258773,pando
2003,- Servicios Financieros,1140.9657216891683,pando
2003,- Servicios a las Empresas,5334.284786423251,pando
2003,"- Silvicultura, Caza y Pesca",31028.060810650135,pando
2003,"- Textiles, Prendas de Vestir y Productos del Cuero",17882.306200503164,pando
2003,- Transporte y Almacenamiento,2936.4762577493634,pando
2003,"1. Agricultura, Silvicultura, Caza y Pesca",57536.096752499696,pando
2003,10. Restaurantes y Hoteles,12554.219486457496,pando
2003,11. Servicios de la Administración Pública,32709.377871942783,pando
2003,2. Extracción de Minas y Canteras,21332.690538675306,pando
2003,3. Industrias Manufactureras,34404.85675682207,pando
2003,"4. Electricidad, Gas y Agua",1900.0418672917394,pando
2003,5. Construcción,7182.768710912662,pando
2003,6. Comercio,28203.464718687163,pando
2003,"7. Transporte, Almacenamiento y Comunicaciones",4816.559157649897,pando
2003,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",9895.883416538296,pando
2003,"9. Servicios Comunales, Sociales, Personales y Domésticos",7910.154813554383,pando
2003,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",4416.548305962406,pando
2003,PRODUCTO INTERNO BRUTO (a precios básicos),217384.0790658109,pando
2003,PRODUCTO INTERNO BRUTO (a precios de mercado),221800.6273717733,pando
2003,Servicios Bancarios Imputados,-1062.03502522064,pando
2004,- Alimentos,5801.316814154924,pando
2004,- Bebidas y Tabaco,17.252577456369014,pando
2004,- Coca,0.0,pando
2004,- Comunicaciones,1878.03270618215,pando
2004,- Madera y Productos de Madera,5293.4268288312815,pando
2004,- Minerales Metálicos y no Metálicos,18856.89663950696,pando
2004,- Otras Industrias Manufactureras,4607.25300329486,pando
2004,- Petróleo Crudo y Gas Natural,0.0,pando
2004,- Productos Agrícolas Industriales,387.3215478382353,pando
2004,- Productos Agrícolas no Industriales,22848.119752054463,pando
2004,- Productos Pecuarios,4597.061126097751,pando
2004,- Productos de Minerales no Metálicos,925.1999697861883,pando
2004,- Productos de Refinación del Petróleo,0.0,pando
2004,- Propiedad de Vivienda,3500.1875374945253,pando
2004,- Servicios Financieros,1071.563977838413,pando
2004,- Servicios a las Empresas,5370.8232554338465,pando
2004,"- Silvicultura, Caza y Pesca",38043.3228566159,pando
2004,"- Textiles, Prendas de Vestir y Productos del Cuero",18222.42739799797,pando
2004,- Transporte y Almacenamiento,3045.203297171946,pando
2004,"1. Agricultura, Silvicultura, Caza y Pesca",65875.82528260635,pando
2004,10. Restaurantes y Hoteles,12789.207058621378,pando
2004,11. Servicios de la Administración Pública,34003.30640451526,pando
2004,2. Extracción de Minas y Canteras,18856.89663950696,pando
2004,3. Industrias Manufactureras,34866.87659152159,pando
2004,"4. Electricidad, Gas y Agua",1953.5349031198039,pando
2004,5. Construcción,7449.499843845499,pando
2004,6. Comercio,29068.838547696814,pando
2004,"7. Transporte, Almacenamiento y Comunicaciones",4923.236003354095,pando
2004,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",9942.574770766785,pando
2004,"9. Servicios Comunales, Sociales, Personales y Domésticos",8024.380190304937,pando
2004,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",4399.014992369534,pando
2004,PRODUCTO INTERNO BRUTO (a precios básicos),226724.1122662289,pando
2004,PRODUCTO INTERNO BRUTO (a precios de mercado),231123.12725859846,pando
2004,Servicios Bancarios Imputados,-1030.06396963053,pando
2005,- Alimentos,6040.320635604728,pando
2005,- Bebidas y Tabaco,16.829610133197466,pando
2005,- Coca,0.0,pando
2005,- Comunicaciones,1901.3122996489133,pando
2005,- Madera y Productos de Madera,5272.755478704501,pando
2005,- Minerales Metálicos y no Metálicos,19344.635007293964,pando
2005,- Otras Industrias Manufactureras,4496.067022613251,pando
2005,- Petróleo Crudo y Gas Natural,0.0,pando
2005,- Productos Agrícolas Industriales,399.01025276442897,pando
2005,- Productos Agrícolas no Industriales,22959.09975052848,pando
2005,- Productos Pecuarios,4669.338455172671,pando
2005,- Productos de Minerales no Metálicos,956.2278241013796,pando
2005,- Productos de Refinación del Petróleo,0.0,pando
2005,- Propiedad de Vivienda,3558.6505879287993,pando
2005,- Servicios Financieros,1124.1329590243326,pando
2005,- Servicios a las Empresas,5376.303310682479,pando
2005,"- Silvicultura, Caza y Pesca",42691.63796785424,pando
2005,"- Textiles, Prendas de Vestir y Productos del Cuero",17855.13944315802,pando
2005,- Transporte y Almacenamiento,3084.115027061639,pando
2005,"1. Agricultura, Silvicultura, Caza y Pesca",70719.08642631982,pando
2005,10. Restaurantes y Hoteles,12838.281140934454,pando
2005,11. Servicios de la Administración Pública,35224.17924781822,pando
2005,2. Extracción de Minas y Canteras,19344.635007293964,pando
2005,3. Industrias Manufactureras,34637.34001431508,pando
2005,"4. Electricidad, Gas y Agua",2022.30719791342,pando
2005,5. Construcción,5936.222871251151,pando
2005,6. Comercio,30181.591407197066,pando
2005,"7. Transporte, Almacenamiento y Comunicaciones",4985.427326710553,pando
2005,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",10059.086857635612,pando
2005,"9. Servicios Comunales, Sociales, Personales y Domésticos",8096.922826980609,pando
2005,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",8093.688973858974,pando
2005,PRODUCTO INTERNO BRUTO (a precios básicos),232953.1621887739,pando
2005,PRODUCTO INTERNO BRUTO (a precios de mercado),241046.85116263287,pando
2005,Servicios Bancarios Imputados,-1091.91813559607,pando
2006,- Alimentos,6549.673328516799,pando
2006,- Bebidas y Tabaco,17.922725825820034,pando
2006,- Coca,0.0,pando
2006,- Comunicaciones,1942.7139899613167,pando
2006,- Madera y Productos de Madera,5411.952331989807,pando
2006,- Minerales Metálicos y no Metálicos,19936.2866778713,pando
2006,- Otras Industrias Manufactureras,4533.900177989759,pando
2006,- Petróleo Crudo y Gas Natural,0.0,pando
2006,- Productos Agrícolas Industriales,398.5919171107141,pando
2006,- Productos Agrícolas no Industriales,23168.24885884221,pando
2006,- Productos Pecuarios,4817.278245759191,pando
2006,- Productos de Minerales no Metálicos,983.1669408487212,pando
2006,- Productos de Refinación del Petróleo,0.0,pando
2006,- Propiedad de Vivienda,3627.7820272974877,pando
2006,- Servicios Financieros,1191.8883747280481,pando
2006,- Servicios a las Empresas,5458.640480192567,pando
2006,"- Silvicultura, Caza y Pesca",45165.16072404624,pando
2006,"- Textiles, Prendas de Vestir y Productos del Cuero",18199.97546485177,pando
2006,- Transporte y Almacenamiento,3147.2472161684746,pando
2006,"1. Agricultura, Silvicultura, Caza y Pesca",73549.27974575835,pando
2006,10. Restaurantes y Hoteles,12678.602383469366,pando
2006,11. Servicios de la Administración Pública,36557.500583346875,pando
2006,2. Extracción de Minas y Canteras,19936.2866778713,pando
2006,3. Industrias Manufactureras,35696.59097002268,pando
2006,"4. Electricidad, Gas y Agua",2081.366803038505,pando
2006,5. Construcción,10554.31038193282,pando
2006,6. Comercio,31188.371510362827,pando
2006,"7. Transporte, Almacenamiento y Comunicaciones",5089.961206129791,pando
2006,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",10278.310882218102,pando
2006,"9. Servicios Comunales, Sociales, Personales y Domésticos",7825.948541034827,pando
2006,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",9732.727427179952,pando
2006,PRODUCTO INTERNO BRUTO (a precios básicos),244220.8121173963,pando
2006,PRODUCTO INTERNO BRUTO (a precios de mercado),253953.53954457626,pando
2006,Servicios Bancarios Imputados,-1215.71756778913,pando
2007,- Alimentos,6748.586666540898,pando
2007,- Bebidas y Tabaco,18.366048187219985,pando
2007,- Coca,0.0,pando
2007,- Comunicaciones,1987.8172550976115,pando
2007,- Madera y Productos de Madera,5588.895853283868,pando
2007,- Minerales Metálicos y no Metálicos,20438.69484582399,pando
2007,- Otras Industrias Manufactureras,4581.053272151354,pando
2007,- Petróleo Crudo y Gas Natural,0.0,pando
2007,- Productos Agrícolas Industriales,405.7730406499077,pando
2007,- Productos Agrícolas no Industriales,23937.114957534017,pando
2007,- Productos Pecuarios,4981.690332368902,pando
2007,- Productos de Minerales no Metálicos,1062.0083084547146,pando
2007,- Productos de Refinación del Petróleo,0.0,pando
2007,- Propiedad de Vivienda,3735.442599602785,pando
2007,- Servicios Financieros,1172.459828281454,pando
2007,- Servicios a las Empresas,5671.4758566887085,pando
2007,"- Silvicultura, Caza y Pesca",49045.76263207309,pando
2007,"- Textiles, Prendas de Vestir y Productos del Cuero",18380.252201152438,pando
2007,- Transporte y Almacenamiento,3082.218380204562,pando
2007,"1. Agricultura, Silvicultura, Caza y Pesca",78370.34096262592,pando
2007,10. Restaurantes y Hoteles,13051.094674227665,pando
2007,11. Servicios de la Administración Pública,38434.00912760934,pando
2007,2. Extracción de Minas y Canteras,20438.69484582399,pando
2007,3. Industrias Manufactureras,36379.16234977049,pando
2007,"4. Electricidad, Gas y Agua",2169.188112855829,pando
2007,5. Construcción,29541.940299593603,pando
2007,6. Comercio,31673.556372507246,pando
2007,"7. Transporte, Almacenamiento y Comunicaciones",5070.035635302173,pando
2007,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",10579.378284572947,pando
2007,"9. Servicios Comunales, Sociales, Personales y Domésticos",7877.616019759719,pando
2007,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",11189.74020736419,pando
2007,PRODUCTO INTERNO BRUTO (a precios básicos),272429.5336594844,pando
2007,PRODUCTO INTERNO BRUTO (a precios de mercado),283619.2738668486,pando
2007,Servicios Bancarios Imputados,-1155.48302516449,pando
2008,- Alimentos,6899.826028678768,pando
2008,- Bebidas y Tabaco,18.965505744030487,pando
2008,- Coca,0.0,pando
2008,- Comunicaciones,2065.546779463283,pando
2008,- Madera y Productos de Madera,6137.818624581889,pando
2008,- Minerales Metálicos y no Metálicos,26203.620213450922,pando
2008,- Otras Industrias Manufactureras,4743.460920611991,pando
2008,- Petróleo Crudo y Gas Natural,0.0,pando
2008,- Productos Agrícolas Industriales,442.78031651580017,pando
2008,- Productos Agrícolas no Industriales,24439.67297614381,pando
2008,- Productos Pecuarios,5093.267463590331,pando
2008,- Productos de Minerales no Metálicos,1296.4573268055506,pando
2008,- Productos de Refinación del Petróleo,0.0,pando
2008,- Propiedad de Vivienda,3775.2065469970753,pando
2008,- Servicios Financieros,2087.672370767925,pando
2008,- Servicios a las Empresas,5705.155835990372,pando
2008,"- Silvicultura, Caza y Pesca",49579.41375587098,pando
2008,"- Textiles, Prendas de Vestir y Productos del Cuero",18554.08968939474,pando
2008,- Transporte y Almacenamiento,2949.0460112859887,pando
2008,"1. Agricultura, Silvicultura, Caza y Pesca",79555.13451212092,pando
2008,10. Restaurantes y Hoteles,13169.651126917288,pando
2008,11. Servicios de la Administración Pública,39857.84515809394,pando
2008,2. Extracción de Minas y Canteras,26203.620213450922,pando
2008,3. Industrias Manufactureras,37650.61809581697,pando
2008,"4. Electricidad, Gas y Agua",2244.4728307343335,pando
2008,5. Construcción,32042.255414602216,pando
2008,6. Comercio,33418.963307897386,pando
2008,"7. Transporte, Almacenamiento y Comunicaciones",5014.592790749271,pando
2008,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",11568.034753755372,pando
2008,"9. Servicios Comunales, Sociales, Personales y Domésticos",8252.317985907537,pando
2008,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",12526.900793326196,pando
2008,PRODUCTO INTERNO BRUTO (a precios básicos),286933.4365900884,pando
2008,PRODUCTO INTERNO BRUTO (a precios de mercado),299460.3373834146,pando
2008,Servicios Bancarios Imputados,-2044.069599957777,pando
2009,- Alimentos,7075.045808826223,pando
2009,- Bebidas y Tabaco,17.743303992673017,pando
2009,- Coca,0.0,pando
2009,- Comunicaciones,2107.4092458549676,pando
2009,- Madera y Productos de Madera,6265.473437181081,pando
2009,- Minerales Metálicos y no Metálicos,26653.938312356182,pando
2009,- Otras Industrias Manufactureras,4933.047209943961,pando
2009,- Petróleo Crudo y Gas Natural,0.0,pando
2009,- Productos Agrícolas Industriales,469.7127269186224,pando
2009,- Productos Agrícolas no Industriales,25287.118675318354,pando
2009,- Productos Pecuarios,5241.819456051284,pando
2009,- Productos de Minerales no Metálicos,1362.4268222136427,pando
2009,- Productos de Refinación del Petróleo,0.0,pando
2009,- Propiedad de Vivienda,3858.87372847964,pando
2009,- Servicios Financieros,2160.081349389821,pando
2009,- Servicios a las Empresas,5831.378538164439,pando
2009,"- Silvicultura, Caza y Pesca",52330.876157357794,pando
2009,"- Textiles, Prendas de Vestir y Productos del Cuero",18420.19005265895,pando
2009,- Transporte y Almacenamiento,3094.3552321358648,pando
2009,"1. Agricultura, Silvicultura, Caza y Pesca",83329.52701564605,pando
2009,10. Restaurantes y Hoteles,13501.319843708668,pando
2009,11. Servicios de la Administración Pública,36120.360509664344,pando
2009,2. Extracción de Minas y Canteras,26653.938312356182,pando
2009,3. Industrias Manufactureras,38073.926634816526,pando
2009,"4. Electricidad, Gas y Agua",2324.043369760888,pando
2009,5. Construcción,35086.77364304205,pando
2009,6. Comercio,34529.62811034126,pando
2009,"7. Transporte, Almacenamiento y Comunicaciones",5201.764477990832,pando
2009,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",11850.333616033899,pando
2009,"9. Servicios Comunales, Sociales, Personales y Domésticos",8520.131026415977,pando
2009,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",7893.154360581658,pando
2009,PRODUCTO INTERNO BRUTO (a precios básicos),293084.06576368527,pando
2009,PRODUCTO INTERNO BRUTO (a precios de mercado),300977.2201242669,pando
2009,Servicios Bancarios Imputados,-2107.6807960913916,pando
2010,- Alimentos,7300.684886587445,pando
2010,- Bebidas y Tabaco,20.58963262264682,pando
2010,- Coca,0.0,pando
2010,- Comunicaciones,2166.193587960576,pando
2010,- Madera y Productos de Madera,6493.399838496337,pando
2010,- Minerales Metálicos y no Metálicos,27126.855075446703,pando
2010,- Otras Industrias Manufactureras,4908.57964686507,pando
2010,- Productos Agrícolas Industriales,395.2748446574591,pando
2010,- Productos Agrícolas no Industriales,24994.35143076922,pando
2010,- Productos Pecuarios,5470.045635548282,pando
2010,- Productos de Minerales no Metálicos,1437.6611689607441,pando
2010,- Propiedad de Vivienda,3966.368949967201,pando
2010,- Servicios Financieros,2273.3182043988113,pando
2010,- Servicios a las Empresas,6041.20023205688,pando
2010,"- Silvicultura, Caza y Pesca",55867.86208451205,pando
2010,"- Textiles, Prendas de Vestir y Productos del Cuero",18926.111201446325,pando
2010,- Transporte y Almacenamiento,3224.063620118603,pando
2010,"1. Agricultura, Silvicultura, Caza y Pesca",86727.53399548701,pando
2010,10. Restaurantes y Hoteles,13911.291009979699,pando
2010,11. Servicios de la Administración Pública,37368.8553850842,pando
2010,2. Extracción de Minas y Canteras,27126.855075446703,pando
2010,3. Industrias Manufactureras,39087.026374978566,pando
2010,"4. Electricidad, Gas y Agua",2459.1226101942793,pando
2010,5. Construcción,36453.74686279059,pando
2010,6. Comercio,35469.07532536096,pando
2010,"7. Transporte, Almacenamiento y Comunicaciones",5390.25720807918,pando
2010,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",12280.887386422892,pando
2010,"9. Servicios Comunales, Sociales, Personales y Domésticos",8774.169524095347,pando
2010,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",10258.328882785128,pando
2010,PRODUCTO INTERNO BRUTO (a precios básicos),302896.03461955825,pando
2010,PRODUCTO INTERNO BRUTO (a precios de mercado),313154.36350234336,pando
2010,Servicios Bancarios Imputados,-2152.7861383612308,pando
2011,- Alimentos,7402.644666170328,pando
2011,- Bebidas y Tabaco,20.528257739407895,pando
2011,- Coca,0.0,pando
2011,- Comunicaciones,2196.823352312188,pando
2011,- Madera y Productos de Madera,6324.296510896202,pando
2011,- Minerales Metálicos y no Metálicos,26295.180026067985,pando
2011,- Otras Industrias Manufactureras,4811.3309599364,pando
2011,- Petróleo Crudo y Gas Natural,0.0,pando
2011,- Productos Agrícolas Industriales,406.24978153839555,pando
2011,- Productos Agrícolas no Industriales,24676.86439439335,pando
2011,- Productos Pecuarios,5633.78916414248,pando
2011,- Productos de Minerales no Metálicos,1543.1746685413257,pando
2011,- Propiedad de Vivienda,3998.8769348796536,pando
2011,- Servicios Financieros,2339.21594013722,pando
2011,- Servicios a las Empresas,6160.072655180571,pando
2011,"- Silvicultura, Caza y Pesca",57045.19392621424,pando
2011,"- Textiles, Prendas de Vestir y Productos del Cuero",19297.52417304553,pando
2011,- Transporte y Almacenamiento,3333.3298687975607,pando
2011,"1. Agricultura, Silvicultura, Caza y Pesca",87762.09726628846,pando
2011,10. Restaurantes y Hoteles,14089.790463830741,pando
2011,11. Servicios de la Administración Pública,38966.27942530633,pando
2011,2. Extracción de Minas y Canteras,26295.180026067985,pando
2011,3. Industrias Manufactureras,39399.4992363292,pando
2011,"4. Electricidad, Gas y Agua",2567.4212505493215,pando
2011,5. Construcción,37625.37005669308,pando
2011,6. Comercio,36100.255879604345,pando
2011,"7. Transporte, Almacenamiento y Comunicaciones",5530.153221109749,pando
2011,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",12498.165530197444,pando
2011,"9. Servicios Comunales, Sociales, Personales y Domésticos",8838.238657982023,pando
2011,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",13076.331640860486,pando
2011,PRODUCTO INTERNO BRUTO (a precios básicos),307494.4781879847,pando
2011,PRODUCTO INTERNO BRUTO (a precios de mercado),320570.8098288452,pando
2011,Servicios Bancarios Imputados,-2177.972825973935,pando
2012,- Alimentos,7637.270491188477,pando
2012,- Bebidas y Tabaco,21.267833929657304,pando
2012,- Coca,0.0,pando
2012,- Comunicaciones,2265.901347583431,pando
2012,- Madera y Productos de Madera,6379.808541097636,pando
2012,- Minerales Metálicos y no Metálicos,22840.312384857596,pando
2012,- Otras Industrias Manufactureras,4804.57472882227,pando
2012,- Petróleo Crudo y Gas Natural,0.0,pando
2012,- Productos Agrícolas Industriales,438.2566816892429,pando
2012,- Productos Agrícolas no Industriales,25227.392126033734,pando
2012,- Productos Pecuarios,5779.6580432874,pando
2012,- Productos de Minerales no Metálicos,1516.8174446836704,pando
2012,- Propiedad de Vivienda,4113.392547923905,pando
2012,- Servicios Financieros,3282.548410738546,pando
2012,- Servicios a las Empresas,6272.185571931741,pando
2012,"- Silvicultura, Caza y Pesca",58600.78904152332,pando
2012,"- Textiles, Prendas de Vestir y Productos del Cuero",19498.837777985296,pando
2012,- Transporte y Almacenamiento,3512.626376878318,pando
2012,"1. Agricultura, Silvicultura, Caza y Pesca",90046.09589253369,pando
2012,10. Restaurantes y Hoteles,14466.26102271209,pando
2012,11. Servicios de la Administración Pública,40721.86956720381,pando
2012,2. Extracción de Minas y Canteras,22840.312384857596,pando
2012,3. Industrias Manufactureras,39858.576817707006,pando
2012,"4. Electricidad, Gas y Agua",2709.9283945708858,pando
2012,5. Construcción,40643.943896976154,pando
2012,6. Comercio,36348.94685678715,pando
2012,"7. Transporte, Almacenamiento y Comunicaciones",5778.527724461748,pando
2012,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",13668.126530594192,pando
2012,"9. Servicios Comunales, Sociales, Personales y Domésticos",9064.028483565742,pando
2012,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",15606.88792013427,pando
2012,PRODUCTO INTERNO BRUTO (a precios básicos),313065.7060763513,pando
2012,PRODUCTO INTERNO BRUTO (a precios de mercado),328672.5939964856,pando
2012,Servicios Bancarios Imputados,-3080.911495618766,pando
2013,- Alimentos,7780.677937818509,pando
2013,- Bebidas y Tabaco,19.438046557187015,pando
2013,- Coca,0.0,pando
2013,- Comunicaciones,2293.5308272499956,pando
2013,- Madera y Productos de Madera,6439.906987831933,pando
2013,- Minerales Metálicos y no Metálicos,22863.394374226824,pando
2013,- Otras Industrias Manufactureras,4902.601726269669,pando
2013,- Petróleo Crudo y Gas Natural,0.0,pando
2013,- Productos Agrícolas Industriales,442.1556402953795,pando
2013,- Productos Agrícolas no Industriales,25492.955635070775,pando
2013,- Productos Pecuarios,5930.493650471148,pando
2013,- Productos de Minerales no Metálicos,1560.2351366465757,pando
2013,- Propiedad de Vivienda,4233.646413796042,pando
2013,- Servicios Financieros,3723.5764121665325,pando
2013,- Servicios a las Empresas,6283.552380071779,pando
2013,"- Silvicultura, Caza y Pesca",59226.548153561926,pando
2013,"- Textiles, Prendas de Vestir y Productos del Cuero",19113.850267786933,pando
2013,- Transporte y Almacenamiento,3713.3893799891202,pando
2013,"1. Agricultura, Silvicultura, Caza y Pesca",91092.15307939923,pando
2013,10. Restaurantes y Hoteles,14622.794178328411,pando
2013,11. Servicios de la Administración Pública,42254.61070278961,pando
2013,2. Extracción de Minas y Canteras,22863.394374226824,pando
2013,3. Industrias Manufactureras,39816.71010291081,pando
2013,"4. Electricidad, Gas y Agua",2786.1333665620555,pando
2013,5. Construcción,42900.56616499885,pando
2013,6. Comercio,36893.85653835924,pando
2013,"7. Transporte, Almacenamiento y Comunicaciones",6006.920207239116,pando
2013,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",14240.775206034356,pando
2013,"9. Servicios Comunales, Sociales, Personales y Domésticos",9338.256620826498,pando
2013,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",19242.73544002123,pando
2013,PRODUCTO INTERNO BRUTO (a precios básicos),319341.18184300704,pando
2013,PRODUCTO INTERNO BRUTO (a precios de mercado),338583.91728302825,pando
2013,Servicios Bancarios Imputados,-3474.9886986679594,pando
2014,- Alimentos,7876.475470884394,pando
2014,- Bebidas y Tabaco,19.61931177429281,pando
2014,- Coca,0.0,pando
2014,- Comunicaciones,2417.9993536837765,pando
2014,- Madera y Productos de Madera,6000.673035071236,pando
2014,- Minerales Metálicos y no Metálicos,23346.06495648985,pando
2014,- Otras Industrias Manufactureras,4933.971312579641,pando
2014,- Petróleo Crudo y Gas Natural,0.0,pando
2014,- Productos Agrícolas Industriales,446.93039337427524,pando
2014,- Productos Agrícolas no Industriales,25597.824041434513,pando
2014,- Productos Pecuarios,6332.146943009951,pando
2014,- Productos de Minerales no Metálicos,1590.927109258062,pando
2014,- Productos de Refinación del Petróleo,0.0,pando
2014,- Propiedad de Vivienda,4370.467986291838,pando
2014,- Servicios Financieros,4332.910312932624,pando
2014,- Servicios a las Empresas,6538.256516153283,pando
2014,"- Silvicultura, Caza y Pesca",60483.94958857897,pando
2014,"- Textiles, Prendas de Vestir y Productos del Cuero",19434.39665235884,pando
2014,- Transporte y Almacenamiento,3969.1440632821523,pando
2014,"1. Agricultura, Silvicultura, Caza y Pesca",92860.8509663977,pando
2014,10. Restaurantes y Hoteles,15052.711451930025,pando
2014,11. Servicios de la Administración Pública,45473.829949094354,pando
2014,2. Extracción de Minas y Canteras,23346.06495648985,pando
2014,3. Industrias Manufactureras,39856.06289192646,pando
2014,"4. Electricidad, Gas y Agua",2825.4809511936783,pando
2014,5. Construcción,50537.94547426922,pando
2014,6. Comercio,37043.48190589115,pando
2014,"7. Transporte, Almacenamiento y Comunicaciones",6387.143416965929,pando
2014,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",15241.634815377745,pando
2014,"9. Servicios Comunales, Sociales, Personales y Domésticos",9830.398268352941,pando
2014,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",20472.968354895816,pando
2014,PRODUCTO INTERNO BRUTO (a precios básicos),334490.3505211495,pando
2014,PRODUCTO INTERNO BRUTO (a precios de mercado),354963.31887604535,pando
2014,Servicios Bancarios Imputados,-3965.2545267395953,pando
2015,- Alimentos,8075.269041323714,pando
2015,- Bebidas y Tabaco,19.708265155817823,pando
2015,- Coca,0.0,pando
2015,- Comunicaciones,2507.739194657663,pando
2015,- Madera y Productos de Madera,5903.997658769985,pando
2015,- Minerales Metálicos y no Metálicos,24042.100616975356,pando
2015,- Otras Industrias Manufactureras,5047.393112674583,pando
2015,- Petróleo Crudo y Gas Natural,0.0,pando
2015,- Productos Agrícolas Industriales,480.6043993154735,pando
2015,- Productos Agrícolas no Industriales,26507.220090344937,pando
2015,- Productos Pecuarios,6375.654262398836,pando
2015,- Productos de Minerales no Metálicos,1651.0339198478193,pando
2015,- Productos de Refinación del Petróleo,0.0,pando
2015,- Propiedad de Vivienda,4510.723995100475,pando
2015,- Servicios Financieros,4406.549385674107,pando
2015,- Servicios a las Empresas,6728.401888359514,pando
2015,"- Silvicultura, Caza y Pesca",61729.45646436033,pando
2015,"- Textiles, Prendas de Vestir y Productos del Cuero",19170.825424436578,pando
2015,- Transporte y Almacenamiento,4202.869917943865,pando
2015,"1. Agricultura, Silvicultura, Caza y Pesca",95092.93521641957,pando
2015,10. Restaurantes y Hoteles,15457.157225852083,pando
2015,11. Servicios de la Administración Pública,49715.67201657881,pando
2015,2. Extracción de Minas y Canteras,24042.100616975356,pando
2015,3. Industrias Manufactureras,39868.227422208496,pando
2015,"4. Electricidad, Gas y Agua",3098.1291478333455,pando
2015,5. Construcción,50597.38159009802,pando
2015,6. Comercio,38521.97822884447,pando
2015,"7. Transporte, Almacenamiento y Comunicaciones",6710.609112601529,pando
2015,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",15645.675269134095,pando
2015,"9. Servicios Comunales, Sociales, Personales y Domésticos",10058.27660640761,pando
2015,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",20279.244401844986,pando
2015,PRODUCTO INTERNO BRUTO (a precios básicos),344812.43281536596,pando
2015,PRODUCTO INTERNO BRUTO (a precios de mercado),365091.67721721093,pando
2015,Servicios Bancarios Imputados,-3995.7096375874116,pando
