year,department,isic_section,sector_label,value
2021,chuquisaca,,Impuestos netos de subvenciones a los productos,13.7837641910276
2021,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),2.8015503632860685
2021,chuquisaca,,VALOR AGREGADO BRUTO,2.279780630007977
2021,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",7.500788255852342
2021,chuquisaca,B,Actividad extractiva,-13.986042429136447
2021,chuquisaca,C,Industrias manufactureras,4.475812688708643
2021,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",8.786045623249962
2021,chuquisaca,F,Construcción,5.1867801819035435
2021,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,14.109718496269537
2021,chuquisaca,H,Transporte y almacenamiento,17.877368244673704
2021,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,18.3038165130843
2021,chuquisaca,J,Comunicación e informaciones,1.7222568102475293
2021,chuquisaca,K,Actividades financieras y de seguros,1.3487845081808985
2021,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-1.9282699579906932
2021,chuquisaca,O,Administracion publica,2.573360119827356
2021,chuquisaca,P,Enseñanza,0.05010043429068389
2021,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,6.2598243789989
2021,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1.3367446161315542
2022,chuquisaca,,Impuestos netos de subvenciones a los productos,7.983713293547595
2022,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),5.883053792841665
2022,chuquisaca,,VALOR AGREGADO BRUTO,5.759836928504882
2022,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",-0.7815695812685277
2022,chuquisaca,B,Actividad extractiva,14.47627290043205
2022,chuquisaca,C,Industrias manufactureras,8.13496769447491
2022,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",4.823742154697314
2022,chuquisaca,F,Construcción,-2.8621799008875684
2022,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,12.1785920241487
2022,chuquisaca,H,Transporte y almacenamiento,6.2489422987672185
2022,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,20.936971074574856
2022,chuquisaca,J,Comunicación e informaciones,8.32781523404958
2022,chuquisaca,K,Actividades financieras y de seguros,0.8871458597472497
2022,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",12.422201554270629
2022,chuquisaca,O,Administracion publica,-0.3525071353394367
2022,chuquisaca,P,Enseñanza,-0.3044924474687889
2022,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,-11.795479434977167
2022,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",18.62800311972211
2023,chuquisaca,,Impuestos netos de subvenciones a los productos,4.669273681053028
2023,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),1.9523580248381478
2023,chuquisaca,,VALOR AGREGADO BRUTO,1.7835117415354347
