year,department,isic_section,sector_label,value,base_year
2017,national_summary,15203.652181343405,15717.113066819315,15203.652181343405,2017
2017,national_summary,19709.762761938673,21614.09297752245,19709.762761938673,2017
2017,national_summary,24366.521341517277,23559.424346651518,24366.521341517277,2017
2017,national_summary,317358.6076064579,326460.7215382701,317358.6076064579,2017
2017,national_summary,3285.5783903121683,3579.32528637268,3285.5783903121683,2017
2017,national_summary,55345.85665781349,57587.07994044213,55345.85665781349,2017
2017,national_summary,81763.01504782209,82493.50312461075,81763.01504782209,2017
2017,national_summary,95419.71960746413,98478.36694587399,95419.71960746413,2017
2018,national_summary,10381.256647309936,11229.75051756033,11229.75051756033,2017
2018,national_summary,11883.244970936776,12202.065332416909,12202.065332416909,2017
2018,national_summary,15203.652181343405,15717.113066819315,15717.113066819316,2017
2018,national_summary,19709.762761938673,21614.09297752245,21614.09297752245,2017
2018,national_summary,24366.521341517277,23559.424346651518,23559.42434665152,2017
2018,national_summary,317358.6076064579,326460.7215382701,326460.7215382701,2017
2018,national_summary,3285.5783903121683,3579.32528637268,3579.32528637268,2017
2018,national_summary,55345.85665781349,57587.07994044213,57587.07994044213,2017
2018,national_summary,81763.01504782209,82493.50312461075,82493.50312461075,2017
2018,national_summary,95419.71960746413,98478.36694587399,98478.366945874,2017
2019,national_summary,10381.256647309936,11229.75051756033,12008.355893415315,2017
2019,national_summary,11883.244970936776,12202.065332416909,12330.761500274892,2017
2019,national_summary,15203.652181343405,15717.113066819315,15882.045306146254,2017
2019,national_summary,19709.762761938673,21614.09297752245,21213.03795024452,2017
2019,national_summary,24366.521341517277,23559.424346651518,21796.434566467375,2017
2019,national_summary,317358.6076064579,326460.7215382701,331379.5739564769,2017
2019,national_summary,3285.5783903121683,3579.32528637268,3753.815764571572,2017
2019,national_summary,55345.85665781349,57587.07994044213,57332.63667034635,2017
2019,national_summary,81763.01504782209,82493.50312461075,85781.93381041057,2017
2019,national_summary,95419.71960746413,98478.36694587399,101417.90886008504,2017
2020,national_summary,10381.256647309936,11229.75051756033,10681.995887312529,2017
2020,national_summary,11883.244970936776,12202.065332416909,10709.339114397448,2017
2020,national_summary,15203.652181343405,15717.113066819315,13961.586891999925,2017
2020,national_summary,19709.762761938673,21614.09297752245,17297.945021925374,2017
2020,national_summary,24366.521341517277,23559.424346651518,19536.72180631281,2017
2020,national_summary,317358.6076064579,326460.7215382701,289229.8517374957,2017
2020,national_summary,3285.5783903121683,3579.32528637268,3001.998152420093,2017
2020,national_summary,55345.85665781349,57587.07994044213,50711.116603242066,2017
2020,national_summary,81763.01504782209,82493.50312461075,72412.78588315264,2017
2020,national_summary,95419.71960746413,98478.36694587399,91059.92531176502,2017
2021,national_summary,10381.256647309936,11229.75051756033,11299.406755249587,2017
2021,national_summary,11883.244970936776,12202.065332416909,12489.79968495056,2017
2021,national_summary,15203.652181343405,15717.113066819315,14352.727780293251,2017
2021,national_summary,19709.762761938673,21614.09297752245,19978.840997475585,2017
2021,national_summary,24366.521341517277,23559.424346651518,20419.327616781524,2017
2021,national_summary,317358.6076064579,326460.7215382701,318236.8548797885,2017
2021,national_summary,3285.5783903121683,3579.32528637268,3573.318035503714,2017
2021,national_summary,55345.85665781349,57587.07994044213,54692.59962761552,2017
2021,national_summary,81763.01504782209,82493.50312461075,82465.19931547917,2017
2021,national_summary,95419.71960746413,98478.36694587399,98976.95819672756,2017
2022,national_summary,10381.256647309936,11229.75051756033,12272.145387509889,2017
2022,national_summary,11883.244970936776,12202.065332416909,11582.119953540214,2017
2022,national_summary,15203.652181343405,15717.113066819315,15197.106476348034,2017
2022,national_summary,19709.762761938673,21614.09297752245,19908.77908679589,2017
2022,national_summary,24366.521341517277,23559.424346651518,18898.3106323545,2017
2022,national_summary,317358.6076064579,326460.7215382701,330162.5102820326,2017
2022,national_summary,3285.5783903121683,3579.32528637268,3716.0420192088577,2017
2022,national_summary,55345.85665781349,57587.07994044213,57664.63345698296,2017
2022,national_summary,81763.01504782209,82493.50312461075,86176.2973949595,2017
2022,national_summary,95419.71960746413,98478.36694587399,104952.51319501396,2017
2023,national_summary,10381.256647309936,11229.75051756033,12835.957540553838,2017
2023,national_summary,11883.244970936776,12202.065332416909,12549.695775041817,2017
2023,national_summary,15203.652181343405,15717.113066819315,15493.808404182211,2017
2023,national_summary,19709.762761938673,21614.09297752245,20501.39320249008,2017
2023,national_summary,24366.521341517277,23559.424346651518,18596.89039463948,2017
2023,national_summary,317358.6076064579,326460.7215382701,338470.60709961574,2017
2023,national_summary,3285.5783903121683,3579.32528637268,3792.1352986484058,2017
2023,national_summary,55345.85665781349,57587.07994044213,61054.9108022843,2017
2023,national_summary,81763.01504782209,82493.50312461075,88341.84624508956,2017
2023,national_summary,95419.71960746413,98478.36694587399,105850.88240182048,2017
2024,national_summary,10381.256647309936,11229.75051756033,13107.502449418484,2017
2024,national_summary,11883.244970936776,12202.065332416909,13345.053515692569,2017
2024,national_summary,15203.652181343405,15717.113066819315,15444.228209816569,2017
2024,national_summary,19709.762761938673,21614.09297752245,21472.379971863353,2017
2024,national_summary,24366.521341517277,23559.424346651518,17518.088445374215,2017
2024,national_summary,317358.6076064579,326460.7215382701,334668.37306208047,2017
2024,national_summary,3285.5783903121683,3579.32528637268,3967.6825381377353,2017
2024,national_summary,55345.85665781349,57587.07994044213,60929.27105644632,2017
2024,national_summary,81763.01504782209,82493.50312461075,86858.7148741681,2017
2024,national_summary,95419.71960746413,98478.36694587399,102622.2470456019,2017
1988,oruro,,- Alimentos,27692.924292469605,1990
1988,oruro,,- Bebidas y Tabaco,28387.564953731457,1990
1988,oruro,,- Coca,0.0,1990
1988,oruro,,- Comunicaciones,4592.059350999523,1990
1988,oruro,,- Madera y Productos de Madera,3807.229111617481,1990
1988,oruro,,- Minerales Metálicos y no Metálicos,150035.63216741933,1990
1988,oruro,,- Otras Industrias Manufactureras,27744.232871693777,1990
1988,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1988,oruro,,- Productos Agrícolas Industriales,0.0,1990
1988,oruro,,- Productos Agrícolas no Industriales,40024.2798025614,1990
1988,oruro,,- Productos Pecuarios,13336.603230461074,1990
1988,oruro,,- Productos de Minerales no Metálicos,884.4079702291652,1990
1988,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1988,oruro,,- Propiedad de Vivienda,55346.153320816615,1990
1988,oruro,,- Servicios Financieros,7914.2914523617055,1990
1988,oruro,,- Servicios a las Empresas,19358.512377009116,1990
1988,oruro,,"- Silvicultura, Caza y Pesca",484.9854835468984,1990
1988,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",28188.503796234167,1990
1988,oruro,,- Transporte y Almacenamiento,53180.90537899584,1990
1988,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",53845.868516569375,1990
1988,oruro,,10. Restaurantes y Hoteles,40135.95784900559,1990
1988,oruro,,11. Servicios de la Administración Pública,92545.43534816986,1990
1988,oruro,,2. Extracción de Minas y Canteras,150035.63216741933,1990
1988,oruro,,3. Industrias Manufactureras,116704.86299597564,1990
1988,oruro,,"4. Electricidad, Gas y Agua",10127.516698983018,1990
1988,oruro,,5. Construcción,14852.194927301356,1990
1988,oruro,,6. Comercio,65981.3141848068,1990
1988,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",57772.964729995365,1990
1988,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",82618.95715018743,1990
1988,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",29446.29847079609,1990
1988,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",36686.10705738872,1990
1988,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),708644.3433159541,1990
1988,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),745330.4503733428,1990
1988,oruro,,Servicios Bancarios Imputados,-5422.659723255809,1990
1989,oruro,,- Alimentos,26904.875033849698,1990
1989,oruro,,- Bebidas y Tabaco,20836.467497867303,1990
1989,oruro,,- Coca,0.0,1990
1989,oruro,,- Comunicaciones,5954.6130085641635,1990
1989,oruro,,- Madera y Productos de Madera,3597.9451343273377,1990
1989,oruro,,- Minerales Metálicos y no Metálicos,198011.31324437313,1990
1989,oruro,,- Otras Industrias Manufactureras,38041.64994158553,1990
1989,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1989,oruro,,- Productos Agrícolas Industriales,0.0,1990
1989,oruro,,- Productos Agrícolas no Industriales,38361.461478419966,1990
1989,oruro,,- Productos Pecuarios,12402.39401508911,1990
1989,oruro,,- Productos de Minerales no Metálicos,1087.7983238323404,1990
1989,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1989,oruro,,- Propiedad de Vivienda,56056.02819487984,1990
1989,oruro,,- Servicios Financieros,6758.081386853181,1990
1989,oruro,,- Servicios a las Empresas,19925.449944739696,1990
1989,oruro,,"- Silvicultura, Caza y Pesca",491.3934120480173,1990
1989,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",23526.82820126847,1990
1989,oruro,,- Transporte y Almacenamiento,56371.309308104486,1990
1989,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",51255.2489055571,1990
1989,oruro,,10. Restaurantes y Hoteles,42484.60444551122,1990
1989,oruro,,11. Servicios de la Administración Pública,94633.66379,1990
1989,oruro,,2. Extracción de Minas y Canteras,198011.31324437313,1990
1989,oruro,,3. Industrias Manufactureras,113995.56413273068,1990
1989,oruro,,"4. Electricidad, Gas y Agua",11803.075436198707,1990
1989,oruro,,5. Construcción,13658.488959515127,1990
1989,oruro,,6. Comercio,70684.0413441099,1990
1989,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",62325.92231666865,1990
1989,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",82739.55952647272,1990
1989,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",30527.726994707715,1990
1989,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",37794.9035900576,1990
1989,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),765577.3092357054,1990
1989,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),803372.212825763,1990
1989,oruro,,Servicios Bancarios Imputados,-6541.899860139538,1990
1990,oruro,,- Alimentos,31993.101386890143,1990
1990,oruro,,- Bebidas y Tabaco,20191.126734636437,1990
1990,oruro,,- Coca,0.0,1990
1990,oruro,,- Comunicaciones,5895.281023775582,1990
1990,oruro,,- Madera y Productos de Madera,3907.1091718340463,1990
1990,oruro,,- Minerales Metálicos y no Metálicos,203569.26766436853,1990
1990,oruro,,- Otras Industrias Manufactureras,53863.08235415751,1990
1990,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1990,oruro,,- Productos Agrícolas Industriales,0.0,1990
1990,oruro,,- Productos Agrícolas no Industriales,43024.77688181672,1990
1990,oruro,,- Productos Pecuarios,11251.2413236782,1990
1990,oruro,,- Productos de Minerales no Metálicos,1178.1146227069562,1990
1990,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1990,oruro,,- Propiedad de Vivienda,56701.91297908507,1990
1990,oruro,,- Servicios Financieros,5349.083712192854,1990
1990,oruro,,- Servicios a las Empresas,20449.91233402781,1990
1990,oruro,,"- Silvicultura, Caza y Pesca",424.6794235521061,1990
1990,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",25109.874646316137,1990
1990,oruro,,- Transporte y Almacenamiento,58479.94709753928,1990
1990,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",54700.697629047034,1990
1990,oruro,,10. Restaurantes y Hoteles,42044.60867137259,1990
1990,oruro,,11. Servicios de la Administración Pública,87460.11876,1990
1990,oruro,,2. Extracción de Minas y Canteras,203569.26766436853,1990
1990,oruro,,3. Industrias Manufactureras,136242.40891654123,1990
1990,oruro,,"4. Electricidad, Gas y Agua",11908.303298173068,1990
1990,oruro,,5. Construcción,12746.139681125933,1990
1990,oruro,,6. Comercio,81339.10680265189,1990
1990,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",64375.22812131486,1990
1990,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",82500.90902530574,1990
1990,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",31973.561791464435,1990
1990,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",42090.40124867257,1990
1990,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),803695.6502476492,1990
1990,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),845786.0514963218,1990
1990,oruro,,Servicios Bancarios Imputados,-5164.7001137162315,1990
1991,oruro,,- Alimentos,29970.075818294372,1990
1991,oruro,,- Bebidas y Tabaco,22490.4001695684,1990
1991,oruro,,- Coca,0.0,1990
1991,oruro,,- Comunicaciones,5774.017588175975,1990
1991,oruro,,- Madera y Productos de Madera,3776.6525753232554,1990
1991,oruro,,- Minerales Metálicos y no Metálicos,243996.6657991566,1990
1991,oruro,,- Otras Industrias Manufactureras,56363.25894549616,1990
1991,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1991,oruro,,- Productos Agrícolas Industriales,0.0,1990
1991,oruro,,- Productos Agrícolas no Industriales,49498.17981259137,1990
1991,oruro,,- Productos Pecuarios,10009.043430449874,1990
1991,oruro,,- Productos de Minerales no Metálicos,1179.8194722089488,1990
1991,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1991,oruro,,- Propiedad de Vivienda,57465.17209907998,1990
1991,oruro,,- Servicios Financieros,5439.752595146785,1990
1991,oruro,,- Servicios a las Empresas,21064.193436291545,1990
1991,oruro,,"- Silvicultura, Caza y Pesca",384.81944520332627,1990
1991,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",25803.1223783666,1990
1991,oruro,,- Transporte y Almacenamiento,60922.5392600456,1990
1991,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",59892.04268824457,1990
1991,oruro,,10. Restaurantes y Hoteles,43929.53446915205,1990
1991,oruro,,11. Servicios de la Administración Pública,89802.13678,1990
1991,oruro,,2. Extracción de Minas y Canteras,243996.6657991566,1990
1991,oruro,,3. Industrias Manufactureras,139583.32935925774,1990
1991,oruro,,"4. Electricidad, Gas y Agua",12383.18870183836,1990
1991,oruro,,5. Construcción,13926.074805902834,1990
1991,oruro,,6. Comercio,81719.56274725863,1990
1991,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",66696.55684822157,1990
1991,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",83969.11813051831,1990
1991,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",33792.32782013982,1990
1991,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",41869.09867703308,1990
1991,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),864436.8041179726,1990
1991,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),906305.9027950056,1990
1991,oruro,,Servicios Bancarios Imputados,-5253.734031717858,1990
1992,oruro,,- Alimentos,32953.45500507299,1990
1992,oruro,,- Bebidas y Tabaco,23794.11174735996,1990
1992,oruro,,- Coca,0.0,1990
1992,oruro,,- Comunicaciones,5737.194475344748,1990
1992,oruro,,- Madera y Productos de Madera,3173.404113127289,1990
1992,oruro,,- Minerales Metálicos y no Metálicos,226429.09317337375,1990
1992,oruro,,- Otras Industrias Manufactureras,50847.06751946773,1990
1992,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1992,oruro,,- Productos Agrícolas Industriales,0.0,1990
1992,oruro,,- Productos Agrícolas no Industriales,38908.9543887785,1990
1992,oruro,,- Productos Pecuarios,11528.566425170404,1990
1992,oruro,,- Productos de Minerales no Metálicos,1435.8705965513966,1990
1992,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1992,oruro,,- Propiedad de Vivienda,58247.620675337275,1990
1992,oruro,,- Servicios Financieros,6761.053796601546,1990
1992,oruro,,- Servicios a las Empresas,24174.788962068254,1990
1992,oruro,,"- Silvicultura, Caza y Pesca",351.64434959977683,1990
1992,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",27894.02817403825,1990
1992,oruro,,- Transporte y Almacenamiento,71206.6121222091,1990
1992,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",50789.16516354867,1990
1992,oruro,,10. Restaurantes y Hoteles,45846.85284569357,1990
1992,oruro,,11. Servicios de la Administración Pública,94207.64932,1990
1992,oruro,,2. Extracción de Minas y Canteras,226429.09317337375,1990
1992,oruro,,3. Industrias Manufactureras,140097.9371556176,1990
1992,oruro,,"4. Electricidad, Gas y Agua",13116.972366136411,1990
1992,oruro,,5. Construcción,26156.798274779037,1990
1992,oruro,,6. Comercio,82808.4107640383,1990
1992,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",76943.80659755385,1990
1992,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",89183.46343400708,1990
1992,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",35654.21169734468,1990
1992,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",42200.547031643015,1990
1992,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),874927.9456949519,1990
1992,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),917128.4927265948,1990
1992,oruro,,Servicios Bancarios Imputados,-6306.4150971410645,1990
1993,oruro,,- Alimentos,38691.933927196274,1990
1993,oruro,,- Bebidas y Tabaco,25357.10476332355,1990
1993,oruro,,- Coca,0.0,1990
1993,oruro,,- Comunicaciones,7110.766191997993,1990
1993,oruro,,- Madera y Productos de Madera,3458.277209426481,1990
1993,oruro,,- Minerales Metálicos y no Metálicos,253982.2352294328,1990
1993,oruro,,- Otras Industrias Manufactureras,65237.801005770736,1990
1993,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1993,oruro,,- Productos Agrícolas Industriales,0.0,1990
1993,oruro,,- Productos Agrícolas no Industriales,40828.73932578872,1990
1993,oruro,,- Productos Pecuarios,11487.622896027002,1990
1993,oruro,,- Productos de Minerales no Metálicos,1546.557351249016,1990
1993,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1993,oruro,,- Propiedad de Vivienda,59332.64518308516,1990
1993,oruro,,- Servicios Financieros,7154.717127794538,1990
1993,oruro,,- Servicios a las Empresas,26106.071815975956,1990
1993,oruro,,"- Silvicultura, Caza y Pesca",329.99724537461015,1990
1993,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",29488.57878139872,1990
1993,oruro,,- Transporte y Almacenamiento,65628.75806605536,1990
1993,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",52646.35946719033,1990
1993,oruro,,10. Restaurantes y Hoteles,47844.045215280115,1990
1993,oruro,,11. Servicios de la Administración Pública,90558.27636,1990
1993,oruro,,2. Extracción de Minas y Canteras,253982.2352294328,1990
1993,oruro,,3. Industrias Manufactureras,163780.25303836478,1990
1993,oruro,,"4. Electricidad, Gas y Agua",15638.49228658617,1990
1993,oruro,,5. Construcción,29778.3439551286,1990
1993,oruro,,6. Comercio,84882.88154340922,1990
1993,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",72739.52425805335,1990
1993,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",92593.43412685566,1990
1993,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",37597.88127709998,1990
1993,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",42555.74239388866,1990
1993,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),935460.8448260569,1990
1993,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),978016.5872199454,1990
1993,oruro,,Servicios Bancarios Imputados,-6580.881931344418,1990
1994,oruro,,- Alimentos,41503.86866073008,1990
1994,oruro,,- Bebidas y Tabaco,27856.3260157456,1990
1994,oruro,,- Coca,0.0,1990
1994,oruro,,- Comunicaciones,10304.861669881728,1990
1994,oruro,,- Madera y Productos de Madera,1639.9674387291634,1990
1994,oruro,,- Minerales Metálicos y no Metálicos,270277.37902553985,1990
1994,oruro,,- Otras Industrias Manufactureras,62315.866479017175,1990
1994,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1994,oruro,,- Productos Agrícolas Industriales,0.0,1990
1994,oruro,,- Productos Agrícolas no Industriales,42856.354957342395,1990
1994,oruro,,- Productos Pecuarios,11098.905756139611,1990
1994,oruro,,- Productos de Minerales no Metálicos,1217.477974165351,1990
1994,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1994,oruro,,- Propiedad de Vivienda,60386.63826611081,1990
1994,oruro,,- Servicios Financieros,7677.2930204678,1990
1994,oruro,,- Servicios a las Empresas,28431.068227437827,1990
1994,oruro,,"- Silvicultura, Caza y Pesca",315.4406491651417,1990
1994,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",30712.07295123715,1990
1994,oruro,,- Transporte y Almacenamiento,67507.90559785275,1990
1994,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",54270.701362647145,1990
1994,oruro,,10. Restaurantes y Hoteles,45544.23872406282,1990
1994,oruro,,11. Servicios de la Administración Pública,112584.26743,1990
1994,oruro,,2. Extracción de Minas y Canteras,270277.37902553985,1990
1994,oruro,,3. Industrias Manufactureras,165245.57951962453,1990
1994,oruro,,"4. Electricidad, Gas y Agua",29830.05572366328,1990
1994,oruro,,5. Construcción,33778.944469535876,1990
1994,oruro,,6. Comercio,87510.03746571329,1990
1994,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",77812.76726773448,1990
1994,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",96494.99951401644,1990
1994,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",40382.10652934038,1990
1994,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",59516.11244823657,1990
1994,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),1006906.889848666,1990
1994,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),1066423.0022969025,1990
1994,oruro,,Servicios Bancarios Imputados,-6824.18718321229,1990
1995,oruro,,- Alimentos,43004.70420853021,1990
1995,oruro,,- Bebidas y Tabaco,29024.76341520102,1990
1995,oruro,,- Coca,0.0,1990
1995,oruro,,- Comunicaciones,8226.927424909121,1990
1995,oruro,,- Madera y Productos de Madera,1903.6767899887689,1990
1995,oruro,,- Minerales Metálicos y no Metálicos,340952.07376826886,1990
1995,oruro,,- Otras Industrias Manufactureras,59004.32973380481,1990
1995,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1995,oruro,,- Productos Agrícolas Industriales,0.0,1990
1995,oruro,,- Productos Agrícolas no Industriales,40566.218616240025,1990
1995,oruro,,- Productos Pecuarios,12406.50028110364,1990
1995,oruro,,- Productos de Minerales no Metálicos,1201.4196112936388,1990
1995,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1995,oruro,,- Propiedad de Vivienda,61517.663420926125,1990
1995,oruro,,- Servicios Financieros,7975.783677798408,1990
1995,oruro,,- Servicios a las Empresas,29625.44761168765,1990
1995,oruro,,"- Silvicultura, Caza y Pesca",319.76877969525236,1990
1995,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",30053.611630352163,1990
1995,oruro,,- Transporte y Almacenamiento,71228.04100873375,1990
1995,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",53292.48767703892,1990
1995,oruro,,10. Restaurantes y Hoteles,46619.59738725306,1990
1995,oruro,,11. Servicios de la Administración Pública,110652.16255,1990
1995,oruro,,2. Extracción de Minas y Canteras,340952.07376826886,1990
1995,oruro,,3. Industrias Manufactureras,164192.5053891706,1990
1995,oruro,,"4. Electricidad, Gas y Agua",35493.17711156364,1990
1995,oruro,,5. Construcción,27404.117698873604,1990
1995,oruro,,6. Comercio,88564.97488531415,1990
1995,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",79454.96843364288,1990
1995,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",99118.8947104122,1990
1995,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",41645.49494533754,1990
1995,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",60849.98771928175,1990
1995,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),1080269.4205224265,1990
1995,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),1141119.408241708,1990
1995,oruro,,Servicios Bancarios Imputados,-7121.034034449197,1990
1996,oruro,,- Alimentos,47666.1621385267,1990
1996,oruro,,- Bebidas y Tabaco,33106.31388148827,1990
1996,oruro,,- Coca,0.0,1990
1996,oruro,,- Comunicaciones,8681.342418558952,1990
1996,oruro,,- Madera y Productos de Madera,2183.4993393635987,1990
1996,oruro,,- Minerales Metálicos y no Metálicos,320340.7744909473,1990
1996,oruro,,- Otras Industrias Manufactureras,60390.30143869623,1990
1996,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1996,oruro,,- Productos Agrícolas Industriales,0.0,1990
1996,oruro,,- Productos Agrícolas no Industriales,43769.05213862203,1990
1996,oruro,,- Productos Pecuarios,12284.115471707424,1990
1996,oruro,,- Productos de Minerales no Metálicos,5327.535731972468,1990
1996,oruro,,- Productos de Refinación del Petróleo,0.0,1990
1996,oruro,,- Propiedad de Vivienda,62677.41923375155,1990
1996,oruro,,- Servicios Financieros,10243.592333176271,1990
1996,oruro,,- Servicios a las Empresas,31924.98071004122,1990
1996,oruro,,"- Silvicultura, Caza y Pesca",323.1409868622974,1990
1996,oruro,,"- Textiles, Prendas de Vestir y Productos del Cuero",29769.0720472052,1990
1996,oruro,,- Transporte y Almacenamiento,75928.49775448686,1990
1996,oruro,,"1. Agricultura, Silvicultura, Caza y Pesca",56376.308597191746,1990
1996,oruro,,10. Restaurantes y Hoteles,46838.27610861673,1990
1996,oruro,,11. Servicios de la Administración Pública,118054.02124067252,1990
1996,oruro,,2. Extracción de Minas y Canteras,320340.7744909473,1990
1996,oruro,,3. Industrias Manufactureras,178442.88457725247,1990
1996,oruro,,"4. Electricidad, Gas y Agua",29352.431788649956,1990
1996,oruro,,5. Construcción,37222.88680762616,1990
1996,oruro,,6. Comercio,91493.01553439866,1990
1996,oruro,,"7. Transporte, Almacenamiento y Comunicaciones",84609.84017304581,1990
1996,oruro,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",104845.99227696905,1990
1996,oruro,,"9. Servicios Comunales, Sociales, Personales y Domésticos",44852.97835248946,1990
1996,oruro,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",70456.52308624287,1990
1996,oruro,,PRODUCTO INTERNO BRUTO (a precios básicos),1098646.4099478596,1990
1996,oruro,,PRODUCTO INTERNO BRUTO (a precios de mercado),1169102.9330341024,1990
1996,oruro,,Servicios Bancarios Imputados,-13783.0,1990
1997,oruro,,- Alimentos,51098.485014235644,1990
1997,oruro,,- Bebidas y Tabaco,34753.46522692761,1990
1997,oruro,,- Coca,0.0,1990
1997,oruro,,- Comunicaciones,12790.71160608614,1990
1997,oruro,,- Madera y Productos de Madera,2540.8388809592016,1990
1997,oruro,,- Minerales Metálicos y no Metálicos,434929.38008630567,1990
1997,oruro,,- Otras Industrias Manufactureras,65108.35122968019,1990
1997,oruro,,- Petróleo Crudo y Gas Natural,0.0,1990
1997,oruro,,- Productos Agrícolas Industriales,0.0,1990
1997,oruro,,- Productos Agrícolas no Industriales,47076.84434543058,1990
1997,oruro,,- Productos Pecuarios,15682.087782187957,1990
1997,oruro,,- Productos de Minerales no Metálicos,7236.147670457026,1990
