date,city,sol,n_valid_pixels,log_sol,trend_extrap,anomaly,stl_seasonal,stl_sa
2013-05-01,la_paz_el_alto,61133.221531210205,3064,11.02081072131046,11.113934325210284,-0.06873606419299172,-0.02438753970683313,11.045198261017292
2013-06-01,la_paz_el_alto,63389.00962620242,2971,11.057045775654073,11.11696627518563,-0.023997262318275148,-0.035923237213282055,11.092969012867355
2013-07-01,la_paz_el_alto,65690.54776223333,2879,11.092710324445653,11.119998225160977,-0.0595692105115031,0.03228130979617886,11.060429014649474
2013-08-01,la_paz_el_alto,68460.7710578232,2894,11.13401617491621,11.123030175136323,-0.020787798301636684,0.031773798081523065,11.102242376834687
2013-09-01,la_paz_el_alto,68937.19215391009,3196,11.14095111040344,11.12606212511167,-0.023154345414098998,0.038043330705869634,11.10290777969757
2013-10-01,la_paz_el_alto,59801.17441339188,3903,10.99878057876581,11.129094075087016,-0.17611149101397672,0.04579799469277147,10.95298258407304
2013-11-01,la_paz_el_alto,67073.29878056799,3768,11.113541312028728,11.13212602506236,-0.03780677966661372,0.01922206663298067,11.094319245395747
2013-12-01,la_paz_el_alto,56989.94623998503,3000,10.950630149504947,11.135157975037707,-0.1783431986495536,-0.006184626883206271,10.956814776388153
2014-01-01,la_paz_el_alto,60423.68766705553,3475,11.009136486958601,11.138189925013053,-0.04851978882386909,-0.0805336492305826,11.089670136189184
2014-02-01,la_paz_el_alto,62468.48727997303,3290,11.042417505050723,11.1412218749884,-0.07925178225113605,-0.019552587686539565,11.061970092737264
2014-03-01,la_paz_el_alto,68636.55864309028,4901,11.136580596586361,11.144253824963746,0.01228385049040881,-0.01995707886779435,11.156537675454155
2014-04-01,la_paz_el_alto,64108.6774048623,4048,11.068335006677442,11.147285774939093,-0.06367456173563113,-0.015276206526019555,11.083611213203461
2014-05-01,la_paz_el_alto,70076.5599124626,3493,11.15734363639832,11.150317724914437,0.011742134426754092,-0.0047162229428714415,11.162059859341191
2014-06-01,la_paz_el_alto,73267.63375609767,3591,11.201874231779206,11.153349674889784,0.04755588219870077,0.0009686746907205941,11.200905557088484
2014-07-01,la_paz_el_alto,71355.40578205408,3172,11.175428384324489,11.15638162486513,-0.014528193629409714,0.03357495308876795,11.14185343123572
2014-08-01,la_paz_el_alto,69024.70055872558,3431,11.142219698632127,11.159413574840476,-0.05449381617898119,0.03729993997063161,11.104919758661495
2014-09-01,la_paz_el_alto,71015.97532181151,3495,11.170660135246285,11.162445524815823,-0.019898806466057906,0.028113416896520672,11.142546718349765
2014-10-01,la_paz_el_alto,74510.53410190264,3833,11.218695791712964,11.16547747479117,0.010372003047299572,0.04284631387449483,11.175849477838469
2014-11-01,la_paz_el_alto,72949.9312120771,4278,11.19752861100432,11.168509424766514,0.02198611336937084,0.007033072868435309,11.190495538135885
2014-12-01,la_paz_el_alto,71618.73742185782,3371,11.179112014548357,11.17154137474186,0.030202723270107867,-0.022632083463610238,11.201744098011968
2015-01-01,la_paz_el_alto,72277.75970984776,4339,11.1882717496194,11.174573324717207,0.08635104852547748,-0.07265262362328415,11.260924373242684
2015-02-01,la_paz_el_alto,71852.88045243039,4374,11.182375980507777,11.177605274692553,0.03683513044753184,-0.03206442463230829,11.214440405140085
2015-03-01,la_paz_el_alto,63865.8443117707,4231,11.064539979647389,11.1806372246679,-0.09221147841294197,-0.02388576660756838,11.088425746254957
2015-04-01,la_paz_el_alto,60079.18529905504,3676,11.003418726077351,11.183669174643246,-0.15265079904001588,-0.027599649525879084,11.03101837560323
2015-05-01,la_paz_el_alto,77749.41657750489,3505,11.261246326187024,11.18670112461859,0.059335679760014415,0.015209521808419064,11.246036804378605
2015-06-01,la_paz_el_alto,80137.67363836512,3505,11.291501355048618,11.189733074593937,0.06558229061929488,0.036185989835386664,11.255315365213232
2015-07-01,la_paz_el_alto,84147.79261428808,3297,11.340329967715636,11.192765024569283,0.11201877021424878,0.03554617293210417,11.304783794783532
2015-08-01,la_paz_el_alto,82089.00829056249,3184,11.315559404511177,11.19579697454463,0.07900724485655175,0.04075518510999584,11.274804219401181
2015-09-01,la_paz_el_alto,81919.19293444211,3508,11.31348858835032,11.198828924519976,0.09682947288276011,0.017830190947583216,11.295658397402736
2015-10-01,la_paz_el_alto,83191.79993368711,4309,11.328904063462755,11.201860874495322,0.08690465539299552,0.04013853357443709,11.288765529888318
2015-11-01,la_paz_el_alto,75043.4061677153,3614,11.225821974010762,11.204892824470667,0.02282716412541852,-0.001898014585323443,11.227719988596085
2015-12-01,la_paz_el_alto,79436.23423753708,4170,11.282709893737664,11.207924774446013,0.11321793145212133,-0.038432812160470925,11.321142705898135
2016-01-01,la_paz_el_alto,76037.87476811581,2924,11.238986847344295,11.21095672442136,0.09176332430551426,-0.06373320138257892,11.302720048726874
2016-02-01,la_paz_el_alto,66823.40461769293,4388,11.109808666688355,11.213988674396706,-0.06295719144980971,-0.041222816258541,11.151031482946896
2016-03-01,la_paz_el_alto,78651.54544402957,3770,11.272782557931384,11.217020624372052,0.08306152551790902,-0.027299591958578073,11.300082149889962
2016-04-01,la_paz_el_alto,79194.22872585486,3646,11.279658705524353,11.220052574347399,0.09822468826236808,-0.038618557085413445,11.318277262609767
2016-05-01,la_paz_el_alto,83824.39828831676,3436,11.336479393119781,11.223084524322744,0.08039654452949208,0.03299832426754552,11.303481068852236
2016-06-01,la_paz_el_alto,86009.38167191201,3571,11.362211658494129,11.22611647429809,0.09811720165654769,0.037977982539491306,11.324233675954638
2016-07-01,la_paz_el_alto,83064.36753568961,3173,11.3273710987025,11.229148424273436,0.060879427172826794,0.037343247256236216,11.290027851446263
2016-08-01,la_paz_el_alto,86230.40115663025,3326,11.364778076105678,11.232180374248783,0.08230434412421417,0.050293357732681274,11.314484718372997
2016-09-01,la_paz_el_alto,81480.1512873858,3785,11.308114727081604,11.235212324224129,0.037049661108943255,0.03585274174853173,11.272261985333072
2016-10-01,la_paz_el_alto,83848.20444104841,4458,11.336763353081087,11.238244274199475,0.05391938550282127,0.044599693378789995,11.292163659702297
2016-11-01,la_paz_el_alto,81485.12612012707,3982,11.30817578097998,11.24127622417482,0.0772808387123316,-0.010381281907172307,11.318557062887152
2016-12-01,la_paz_el_alto,74032.09540691877,3488,11.21225399987135,11.244308174150166,0.03146523427286496,-0.06351940855168146,11.275773408423031
2017-01-01,la_paz_el_alto,74455.92068785675,3777,11.217962560643327,11.247340124125513,0.034905018672597876,-0.0642825821547829,11.28224514279811
2017-02-01,la_paz_el_alto,77384.48772834195,3607,11.256541622545171,11.25037207410086,0.04189386563319353,-0.03572431718888177,11.292265939734053
2017-03-01,la_paz_el_alto,76257.33531531962,3956,11.241868890699303,11.253404024076206,0.02599004968280383,-0.037525183059706674,11.27939407375901
2017-04-01,la_paz_el_alto,77163.28602954208,3686,11.253679053328279,11.256435974051552,0.036407484445501126,-0.03916440516877486,11.292843458497053
2017-05-01,la_paz_el_alto,85018.26577391227,3389,11.350621403844382,11.259467924026897,0.048718095275974704,0.042435384541510385,11.308186019302871
2017-06-01,la_paz_el_alto,82632.95474092438,3181,11.322163847750376,11.262499874002243,0.02188632772437593,0.037777646023757376,11.284386201726619
2017-07-01,la_paz_el_alto,83805.85985665693,3099,11.336258210715835,11.26553182397759,0.035049670403566324,0.03567671633467904,11.300581494381156
2017-08-01,la_paz_el_alto,87276.19429690509,3247,11.376833016175283,11.268563773952936,0.05256115931468841,0.05570808290765941,11.321124933267624
2017-09-01,la_paz_el_alto,74773.60400380571,3815,11.222220214033413,11.271595723928282,-0.1060750490857636,0.05669953919089514,11.165520674842519
2017-10-01,la_paz_el_alto,85716.23049606018,3769,11.358797474006279,11.274627673903629,0.03230663616371743,0.05186316393893188,11.306934310067346
2017-11-01,la_paz_el_alto,82108.32230467096,3821,11.315794658204128,11.277659623878975,0.06294974203304982,-0.02481470770789606,11.340609365912025
2017-12-01,la_paz_el_alto,74617.60119394891,4174,11.22013169929982,11.28069157385432,0.030590305782395077,-0.09115018033689457,11.311281879636715
2018-01-01,la_paz_el_alto,62170.77511934941,3720,11.037640314924916,11.283723523829666,-0.17880340550161655,-0.06727980340313332,11.10492011832805
2018-02-01,la_paz_el_alto,78882.29586573243,3775,11.275712094655848,11.286755473805012,0.023749724894326363,-0.03479310404349133,11.310505198699339
2018-03-01,la_paz_el_alto,78690.96557366889,3805,11.273283632055714,11.289787423780359,0.02178914508714236,-0.038292936811788345,11.311576568867501
2018-04-01,la_paz_el_alto,75343.64157010832,3330,11.229814815226696,11.292819373755705,-0.025205454016969497,-0.03779910451203913,11.267613919738736
2018-05-01,la_paz_el_alto,85287.37665516678,3388,11.353781734898588,11.295851323731052,0.010587592451130945,0.047342818716405284,11.306438916182183
2018-06-01,la_paz_el_alto,82506.41422532263,3258,11.320631317486267,11.298883273706396,-0.020037357735095185,0.04178540151496525,11.278845915971301
2018-07-01,la_paz_el_alto,82417.66264705911,3176,11.319555045440199,11.301915223681743,-0.02355105412670433,0.04119087588516012,11.278364169555038
2018-08-01,la_paz_el_alto,80920.48662835272,3254,11.301222304960495,11.304947173657089,-0.05875391853529344,0.05502904983869992,11.246193255121796
2018-09-01,la_paz_el_alto,89589.31320377359,3728,11.402991319570205,11.307979123632435,0.024635192098529046,0.07037700383924092,11.332614315730964
2018-10-01,la_paz_el_alto,76147.78769120472,3905,11.240431305914484,11.311011073607782,-0.1228182505643165,0.05223848287101937,11.188192823043465
2018-11-01,la_paz_el_alto,72505.87118800475,3900,11.191422819467423,11.314043023583128,-0.07156587077363952,-0.05105433334206588,11.242477152809489
2018-12-01,la_paz_el_alto,82164.44534366154,4246,11.316477949074278,11.317074973558473,0.0807921927334121,-0.08138921721760745,11.397867166291885
2019-01-01,la_paz_el_alto,75722.60672518803,3931,11.234832030578406,11.32010692353382,-0.01883256824740087,-0.06644232470801227,11.301274355286418
2019-02-01,la_paz_el_alto,76873.30962998941,4228,11.249914016314085,11.323138873509166,-0.03364276702309077,-0.03958209017199038,11.289496106486075
2019-03-01,la_paz_el_alto,76580.1128674644,3871,11.24609269888061,11.326170823484512,-0.03698355267821363,-0.043094571925689606,11.289187270806298
2019-04-01,la_paz_el_alto,79233.29477015225,4057,11.280151877976047,11.329202773459858,-0.010490276598870807,-0.03856061888494002,11.318712496860988
2019-05-01,la_paz_el_alto,81924.22015653078,3323,11.313549954529103,11.332234723435205,-0.07063998509578973,0.051955216189687785,11.261594738339415
2019-06-01,la_paz_el_alto,85515.61244863848,3272,11.356454239993646,11.33526667341055,-0.026688566336849462,0.04787613291994663,11.3085781070737
2019-07-01,la_paz_el_alto,85033.01015216557,3242,11.350794814813632,11.338298623385896,-0.04320080336620613,0.05569699479394284,11.29509782001969
2019-08-01,la_paz_el_alto,87859.10164892339,3417,11.383489692675806,11.341330573361242,-0.010522259324122984,0.052681378638686376,11.33080831403712
2019-09-01,la_paz_el_alto,87065.7767387042,3440,11.374419166439383,11.344362523336589,-0.052121135118447626,0.08217777822124246,11.292241388218141
2019-10-01,la_paz_el_alto,86385.51688653088,3585,11.366575312112783,11.347394473311935,-0.03413704573362253,0.05331788453447044,11.313257427578312
2019-11-01,la_paz_el_alto,75439.9998998341,4016,11.231092915979584,11.350426423287281,-0.06631826729151058,-0.05301524001618748,11.28410815599577
2019-12-01,la_paz_el_alto,67122.18325604143,3536,11.114269868264659,11.353458373262626,-0.17053129402786027,-0.06865721097010788,11.182927079234766
2020-01-01,la_paz_el_alto,73940.35926675293,3962,11.211014091374585,11.356490323237972,-0.0902029703595506,-0.05527326150383758,11.266287352878422
2020-02-01,la_paz_el_alto,57360.517955988566,3298,10.957111505148852,11.359522273213319,-0.3064039212651881,-0.0960068467992794,11.05311835194813
2020-03-01,la_paz_el_alto,78805.69346545244,3703,11.274740525335563,11.362554223188665,-0.02513988273968515,-0.06267381511341757,11.33741434044898
2020-04-01,la_paz_el_alto,78395.47933959354,3711,11.269521543191235,11.365586173164012,-0.06093233560085132,-0.035132294371924215,11.30465383756316
2020-05-01,la_paz_el_alto,86383.91446876201,3631,11.366556762329337,11.368618123139358,-0.05674962747380086,0.05468826666377949,11.311868495665557
2020-06-01,la_paz_el_alto,85641.9853015708,3475,11.357930924377598,11.371650073114703,-0.06861483730438422,0.05489568856727934,11.303035235810318
2020-07-01,la_paz_el_alto,86306.32813420818,3197,11.365658201546692,11.374682023090049,-0.08059825447638858,0.07157443293303199,11.29408376861366
2020-08-01,la_paz_el_alto,80730.62855398848,3126,11.298873318237463,11.377713973065395,-0.14545235831982062,0.06661170349188857,11.232261614745575
2020-09-01,la_paz_el_alto,83556.53796361093,3639,11.333278783069854,11.380745923040742,-0.11683114937055628,0.06936400939966886,11.263914773670185
2020-10-01,la_paz_el_alto,80826.83464041071,3695,11.300064301258512,11.383777873016088,-0.1423892479948563,0.058675676237279754,11.241388625021232
2020-11-01,la_paz_el_alto,83983.34191372168,3698,11.338373747608381,11.386809822991435,-0.017518479467966586,-0.03091759591508736,11.369291343523468
2020-12-01,la_paz_el_alto,72870.33389381254,3813,11.196436892701485,11.38984177296678,-0.12650577223170956,-0.0668991080335855,11.26333600073507
2021-01-01,la_paz_el_alto,77958.20636382591,3708,11.263928146222733,11.392873722942126,-0.08220898618297667,-0.04673659053641548,11.310664736759149
2021-02-01,la_paz_el_alto,82415.23734188336,3692,11.31952561799973,11.395905672917472,0.06322529718338998,-0.1396053521011319,11.459130970100862
2021-03-01,la_paz_el_alto,67404.8844930381,3630,11.118472764497676,11.398937622892818,-0.19293047132933872,-0.08753438706580308,11.20600715156348
2021-04-01,la_paz_el_alto,72428.24702163278,3613,11.190351654516713,11.401969572868165,-0.17667390627924462,-0.03494401207220726,11.22529566658892
2021-05-01,la_paz_el_alto,83865.65834498276,3507,11.336971492154477,11.405001522843511,-0.125544950982583,0.05751492029354905,11.279456571860928
2021-06-01,la_paz_el_alto,82221.18108203958,3277,11.317168225248228,11.408033472818856,-0.1488689127474352,0.0580036651768079,11.25916456007142
2021-07-01,la_paz_el_alto,87090.8769235655,3360,11.374707414800927,11.411065422794202,-0.11235104355282921,0.07599303555955347,11.298714379241373
2021-08-01,la_paz_el_alto,86861.53701302601,3546,11.372070601223825,11.414097372769548,-0.11770286467370816,0.0756760931279847,11.29639450809584
2021-09-01,la_paz_el_alto,84695.04946412209,4039,11.346812431046784,11.417129322744895,-0.12933120570326295,0.0590143140051528,11.287798117041632
2021-10-01,la_paz_el_alto,85822.60469246622,3821,11.360037708731253,11.420161272720241,-0.1185716978021567,0.05844813381316954,11.301589574918085
2021-11-01,la_paz_el_alto,80090.45362415514,4191,11.290911945231706,11.423193222695588,-0.13045996760427592,-0.001821309859605515,11.292733255091312
2021-12-01,la_paz_el_alto,79971.16927369991,4011,11.28942146462332,11.426225172670932,-0.12328832037627357,-0.013515387671338855,11.302936852294659
2022-01-01,la_paz_el_alto,74838.61818410052,4229,11.223089316616562,11.429257122646279,-0.17678013652432334,-0.029387669505393885,11.252476986121955
2022-02-01,la_paz_el_alto,66583.26882010247,4371,11.106208606050343,11.432289072621625,-0.13581629173844867,-0.19026417483283387,11.296472780883176
2022-03-01,la_paz_el_alto,72774.69308387578,4237,11.195123551275845,11.435321022596971,-0.11354507396273483,-0.12665239735839123,11.321775948634237
2022-04-01,la_paz_el_alto,79215.93671151524,4295,11.279932778665257,11.438352972572318,-0.11258132887490113,-0.045838865032159073,11.325771643697417
2022-05-01,la_paz_el_alto,84144.21481890364,4300,11.340287448817211,11.441384922547664,-0.15285210213175127,0.0517546284012983,11.288532820415913
2022-06-01,la_paz_el_alto,85355.24980124505,4157,11.354577235425825,11.44441687252301,-0.14758644623685058,0.05774680913966454,11.29683042628616
2022-07-01,la_paz_el_alto,84980.19738168713,3866,11.350173536350114,11.447448822498355,-0.17184098510297297,0.07456569895473246,11.275607837395382
2022-08-01,la_paz_el_alto,90182.29766482678,4166,11.409588430302383,11.450480772473702,-0.12646164341022903,0.08556930123891075,11.324019129063473
2022-09-01,la_paz_el_alto,87355.11700459414,4333,11.377736894322611,11.453512722449048,-0.12910639046796035,0.05333056234152418,11.324406331981088
2022-10-01,la_paz_el_alto,89516.06724280913,5000,11.402173410416777,11.456544672424394,-0.10635576069048014,0.05198449868286372,11.350188911733914
2022-11-01,la_paz_el_alto,86670.88687762975,4560,11.369873314885886,11.45957662239974,-0.103407717860037,0.01370441034618202,11.356168904539704
2022-12-01,la_paz_el_alto,86867.85712165193,4861,11.372143359304404,11.462608572375087,-0.09527989342663723,0.004814680355955056,11.36732867894845
2023-01-01,la_paz_el_alto,83237.20292996899,4663,11.329449677467851,11.465640522350432,-0.12027890913037886,-0.01591193575220189,11.345361613220053
2023-02-01,la_paz_el_alto,51578.479702700795,3973,10.850859804450755,11.468672472325778,-0.4733525539618366,-0.14446011391318722,10.995319918363942
2023-03-01,la_paz_el_alto,71600.52369873378,4980,11.178857667150114,11.471704422301125,-0.12128283584222466,-0.17156391930878662,11.3504215864589
2023-04-01,la_paz_el_alto,90124.16912670486,5332,11.408943655423586,11.474736372276471,-0.011702867350582125,-0.05408984950230249,11.463033504925889
2023-05-01,la_paz_el_alto,91715.79821421047,4668,11.426449924913005,11.477768322251817,-0.0897219886335634,0.03840359129475076,11.388046333618254
2023-06-01,la_paz_el_alto,94667.38275159129,4427,11.458124792723996,11.480800272227164,-0.08285352400077883,0.06017804449761089,11.397946748226385
2023-07-01,la_paz_el_alto,94104.98156137482,4430,11.452166263187923,11.483832222202508,-0.10496266558868328,0.07329670657409752,11.378869556613825
2023-08-01,la_paz_el_alto,93841.77164777028,4539,11.449365362601085,11.486864172177855,-0.1352717596056241,0.09777295002885505,11.35159241257223
2023-09-01,la_paz_el_alto,90268.5586135385,4449,11.4105444906621,11.489896122153201,-0.14059549708995434,0.06124386559885267,11.349300625063247
2023-10-01,la_paz_el_alto,89477.8227644295,4836,11.401746083216278,11.492928072128548,-0.13642329910179107,0.04524131018952156,11.356504773026757
2023-11-01,la_paz_el_alto,88166.48181224517,5127,11.38698214496268,11.495960022103894,-0.12023632509120041,0.01125844794998635,11.375723697012694
2023-12-01,la_paz_el_alto,64932.32445031025,4284,11.081100844188876,11.49899197207924,-0.40472401447796,-0.013167113412403954,11.09426795760128
2024-01-01,la_paz_el_alto,90438.98841442347,4739,11.412430741172601,11.502023922054585,-0.08489059947803845,-0.0047025814039450735,11.417133322576547
2024-02-01,la_paz_el_alto,82246.65477140417,4610,11.317477996328222,11.505055872029931,-0.07973849014570256,-0.10783938555600747,11.425317381884229
2024-03-01,la_paz_el_alto,39615.12809053719,3462,10.586966346778873,11.508087822005278,-0.7061338715395404,-0.21498760368686526,10.801953950465737
2024-04-01,la_paz_el_alto,81233.05881843592,3622,11.30507757160139,11.511119771980624,-0.14811882336979032,-0.057923377009444235,11.363000948610834
2024-05-01,la_paz_el_alto,88427.18564191349,3809,11.38993473123401,11.51415172195597,-0.1547031064032982,0.03048611568133799,11.359448615552672
2024-06-01,la_paz_el_alto,91343.92219734016,3824,11.422387026449213,11.517183671931317,-0.1632380132857918,0.06844136780368873,11.353945658645525
2024-07-01,la_paz_el_alto,93930.67030327476,3767,11.450312239163193,11.520215621906662,-0.14655473932476504,0.07665135658129547,11.373660882581897
2024-08-01,la_paz_el_alto,100948.31008471183,4609,11.52236388347914,11.523247571882008,-0.11020877817108499,0.10932508976821811,11.413038793710923
2024-09-01,la_paz_el_alto,95063.48931369132,4848,11.462300255929128,11.526279521857354,-0.13529320789826826,0.07131394197004226,11.390986313959086
2024-10-01,la_paz_el_alto,91610.59258419364,4756,11.425302183541914,11.5293114718327,-0.14337197182455874,0.03936268353377174,11.385939500008142
2024-11-01,la_paz_el_alto,90140.220771091,5037,11.409121745443892,11.532343421808047,-0.13043990813306472,0.0072182317689106655,11.401903513674982
2024-12-01,la_paz_el_alto,89336.10267150989,4359,11.400160970398607,11.535375371783394,-0.10827617162486547,-0.026938229759920305,11.427099200158528
2025-02-01,la_paz_el_alto,90367.34425809071,4481,11.41163824503573,11.541439271734085,-0.13631245712546836,0.006511430427113783,11.405126814608616
2025-03-01,la_paz_el_alto,81989.18268516709,4230,11.31434259907081,11.544471221709431,-0.15838446432326947,-0.07174415831535039,11.386086757386161
2025-04-01,la_paz_el_alto,85421.83733530539,4224,11.35535705359173,11.547503171684777,0.06853419513189252,-0.2606803132249393,11.61603736681667
2025-05-01,la_paz_el_alto,85390.089609683,3891,11.354985326317696,11.550535121660124,-0.13305632643568366,-0.06249346890674379,11.41747879522444
2025-06-01,la_paz_el_alto,93054.985696799,4042,11.440945841471095,11.55356707163547,-0.13522934904820438,0.022608118883829405,11.418337722587266
2025-07-01,la_paz_el_alto,98394.92105271104,4041,11.49674446639025,11.556599021610815,-0.13646238725949722,0.07660783203893254,11.420136634351318
2025-08-01,la_paz_el_alto,98895.30074997612,4045,11.501817001314846,11.559630971586161,-0.13929128643147415,0.08147731616015971,11.420339685154687
2025-09-01,la_paz_el_alto,101034.470750496,4514,11.523217032155022,11.562662921561508,-0.1611816271134625,0.12173573770697826,11.401481294448045
2025-10-01,la_paz_el_alto,99120.91928293432,4476,11.50409579070447,11.565694871536854,-0.1448650521892798,0.08326597135689616,11.420829819347574
2025-11-01,la_paz_el_alto,94285.59290084618,4146,11.454083677531198,11.5687268215122,-0.1484381491210751,0.0337950051400737,11.420288672391125
2025-12-01,la_paz_el_alto,89863.47446202966,4528,11.406046847156322,11.571758771487547,-0.16829079513889234,0.002578870807667365,11.403467976348654
2026-01-01,la_paz_el_alto,84181.86986976331,4311,11.340734854833425,11.574790721462891,-0.19176080841315724,-0.04229505821630851,11.383029913049734
2026-02-01,la_paz_el_alto,90481.83757381771,3883,11.412904419755057,11.577822671438238,-0.18149885972265878,0.01658060803947804,11.396323811715579
2012-04-01,montero,2714.1021079873517,445,7.9062164623795645,7.996813729104445,-0.033156098716027316,-0.057441168008852767,7.9636576303884175
2012-05-01,montero,2730.144228359793,405,7.912109717684525,7.999990584403555,-0.02295722184358695,-0.06492364487544351,7.977033362559968
2012-06-01,montero,2687.2102407319107,398,7.896258849221125,8.003167439702665,-0.024287912415612567,-0.0826206780659277,7.978879527287052
2012-07-01,montero,2837.2378659538244,302,7.950586275479469,8.006344295001776,-0.01950918968171944,-0.0362488298405876,7.986835105320057
2012-08-01,montero,3196.821120113744,455,8.069912195074599,8.009521150300886,-0.02028435842776677,0.08067540320147984,7.989236791873119
2012-09-01,montero,3209.335893991651,495,8.073819308113112,8.012698005599997,0.0019331463056317943,0.059188156207482474,8.014631151905629
2012-10-01,montero,3154.2631230056213,452,8.05651018921946,8.015874860899107,-0.002912857954822101,0.043548186275176405,8.012962002944285
2012-11-01,montero,3164.7040274605047,494,8.05981481597506,8.019051716198218,-0.01178932265595023,0.052552422432791235,8.007262393542268
2012-12-01,montero,3211.5179980197386,513,8.07449900092307,8.022228571497328,0.0016933662572231611,0.05057706316851982,8.023921937754551
2013-01-01,montero,3076.1986821814767,443,8.031449919625926,8.02540542679644,0.013589219340641279,-0.007544726511155445,8.03899464613708
2013-02-01,montero,3102.7864913842477,492,8.040055854921615,8.02858228209555,0.007964061412890189,0.0035095114131739645,8.03654634350844
2013-03-01,montero,2934.9096794305706,414,7.984431958170475,8.03175913739466,0.015418691316630984,-0.06274587054081669,8.047177828711291
2013-04-01,montero,2996.0596077854784,380,8.005053240228737,8.034935992693772,0.023840780265617312,-0.05372353273065223,8.058776772959389
2013-05-01,montero,2924.949959279761,365,7.981032651581071,8.038112847992881,0.013294941490709533,-0.07037513790251959,8.05140778948359
2013-06-01,montero,2972.3017247285925,445,7.997091923137014,8.041289703291993,0.01991093537462696,-0.06410871552960545,8.06120063866662
2013-07-01,montero,3144.969978585881,405,8.053559623329324,8.044466558591102,0.03209591160839409,-0.023002846870171723,8.076562470199496
2013-08-01,montero,3437.094373097844,455,8.142381734458858,8.047643413890214,0.010555761392224028,0.08418255917642106,8.058199175282438
2013-09-01,montero,3332.2044098285014,476,8.1113893488926,8.050820269189323,-0.004063428919179657,0.06463250862245516,8.046756840270143
2013-10-01,montero,2975.986876440462,372,7.998330986145027,8.053997124488435,-0.09570405142465788,0.04003791308125004,7.958293073063777
2013-11-01,montero,3353.2048069281027,497,8.11767182629724,8.057173979787544,-0.00010991377450686457,0.0606077602842022,8.057064066013037
2013-12-01,montero,2886.9365732014403,496,7.967951209626459,8.060350835086656,-0.13687757623856456,0.044477950778367505,7.923473258848091
2014-01-01,montero,3027.6335494974846,424,8.015536586592233,8.063527690385765,-0.017730167390350715,-0.030260936403180737,8.045797522995414
2014-02-01,montero,2764.729389251888,493,7.9246980390951975,8.066704545684876,-0.13634456900734016,-0.005661937582339046,7.930359976677536
2014-03-01,montero,2931.594012890434,513,7.983301585782736,8.069881400983986,-0.017615511067706535,-0.06896430413354386,8.05226588991628
2014-04-01,montero,3034.2825149278765,447,8.017730271897705,8.073058256283097,-0.005610349506891765,-0.04971763487850063,8.067447906776206
2014-05-01,montero,2556.9852735978825,464,7.846584216024654,8.076235111582207,-0.1538249721220355,-0.07582592343551754,7.922410139460172
2014-06-01,montero,3054.753173132285,467,8.024454073949602,8.079411966881318,-0.009219021645121117,-0.04573887128659527,8.070192945236197
2014-07-01,montero,3131.9729919101633,345,8.049418433800897,8.082588822180428,-0.026551177561971784,-0.006619210817559472,8.056037644618456
2014-08-01,montero,3581.4997955276185,460,8.183536928963235,8.08576567747954,0.011193604172346383,0.08657764731134925,8.096959281651886
2014-09-01,montero,4014.3612670024,512,8.297633527050865,8.088942532778649,0.13771023696226692,0.07098075730994935,8.226652769740916
2014-10-01,montero,3709.717746103028,512,8.218711073489798,8.09211938807776,0.08945567066739635,0.037136014744640886,8.181575058745157
2014-11-01,montero,3534.2134904279824,468,8.170246061476053,8.09529624337687,0.008692935062384777,0.06625688303679801,8.103989178439255
2014-12-01,montero,3353.193326397029,357,8.117668402542536,8.098473098675981,-0.018544825972712786,0.03774012983926811,8.079928272703269
2015-01-01,montero,3415.9893215307025,450,8.136222428887972,8.101649953975091,0.08735610401159377,-0.05278362909871278,8.189006057986685
2015-02-01,montero,3219.2697126433145,514,8.076909815500313,8.104826809274202,-0.013014331457204875,-0.01490266231668487,8.091812477816998
2015-03-01,montero,3474.747098359238,514,8.153276977899907,8.108003664573312,0.12108777954342465,-0.07581446621682927,8.229091444116737
2015-04-01,montero,3148.1883572295874,474,8.054582441683017,8.111180519872423,-0.010185128748151584,-0.04641294944125397,8.100995391124272
2015-05-01,montero,3525.9622581676217,477,8.167908659034284,8.114357375171533,0.1340857155356936,-0.08053443167294341,8.248443090707227
2015-06-01,montero,3268.9689448292393,436,8.092229906779801,8.117534230470644,0.0031487823674520854,-0.02845310605829577,8.120683012838096
2015-07-01,montero,3366.3800161115755,400,8.121593266807073,8.120711085769754,-0.013417563256592047,0.014299744293911659,8.107293522513162
2015-08-01,montero,3277.4460668437987,454,8.094819759924672,8.123887941068865,-0.11883804162666145,0.0897698604824675,8.005049899442204
2015-09-01,montero,3655.8971743928087,512,8.20409680701244,8.127064796367975,0.0002063809192094368,0.07682562972525678,8.127271177287184
2015-10-01,montero,3546.7635580247,501,8.173790792846296,8.130241651667086,0.017628803295254514,0.02592033788395397,8.14787045496234
2015-11-01,montero,3874.978959428367,515,8.262295511947768,8.133418506966196,0.05891110664788535,0.06996589833368613,8.192329613614081
2015-12-01,montero,3737.1595207376063,515,8.226081115418848,8.136595362265307,0.05967894874061486,0.029806804412926532,8.196274311005922
2016-01-01,montero,3269.893360009633,395,8.09251265174168,8.139772217564417,0.027206502688207124,-0.07446606851094327,8.166978720252624
2016-02-01,montero,3515.2319385692786,514,8.164860787436043,8.142949072863528,0.047242295951500424,-0.02533058137898609,8.190191368815029
2016-03-01,montero,3312.313337855142,499,8.105402117870526,8.146125928162638,0.041454742517649024,-0.08217855280976172,8.187580670680287
