date,zone,ndvi,n_valid_pixels,source,month_of_year,seasonal_mean,sd_pooled,anomaly_level,anomaly_z
2013-03-01,santa_cruz_soy_belt,0.5881242837210813,10749,LANDSAT/LC08/C02/T1_L2,3,0.6245321378010898,0.1084683274007122,-0.03640785408000857,-0.33565424075829825
2013-04-01,santa_cruz_soy_belt,0.6089841396804409,94477,LANDSAT/LC08/C02/T1_L2,4,0.5838943721508363,0.1084683274007122,0.025089767529604567,0.23130961941467007
2013-05-01,santa_cruz_soy_belt,0.6753398969145312,20646,LANDSAT/LC08/C02/T1_L2,5,0.5784469168831988,0.1084683274007122,0.0968929800313324,0.893283618852006
2013-06-01,santa_cruz_soy_belt,0.6634645509829405,19838,LANDSAT/LC08/C02/T1_L2,6,0.5926221963177497,0.1084683274007122,0.07084235466519084,0.6531155809518429
2013-07-01,santa_cruz_soy_belt,0.6858842084979334,85462,LANDSAT/LC08/C02/T1_L2,7,0.5569192558078223,0.1084683274007122,0.1289649526901111,1.1889641500018586
2013-08-01,santa_cruz_soy_belt,0.494310751331747,92906,LANDSAT/LC08/C02/T1_L2,8,0.47943981117839635,0.1084683274007122,0.014870940153350665,0.1370993773916442
2013-09-01,santa_cruz_soy_belt,0.5086360929918288,55954,LANDSAT/LC08/C02/T1_L2,9,0.445311617758513,0.1084683274007122,0.06332447523331575,0.5838061372457373
2013-10-01,santa_cruz_soy_belt,0.5226733745549377,35245,LANDSAT/LC08/C02/T1_L2,10,0.5197438513474599,0.1084683274007122,0.0029295232074777466,0.027008097918346914
2013-11-01,santa_cruz_soy_belt,0.5200477204775736,91080,LANDSAT/LC08/C02/T1_L2,11,0.47299199953294424,0.1084683274007122,0.0470557209446294,0.43381991842459655
2013-12-01,santa_cruz_soy_belt,0.5295441093935127,76399,LANDSAT/LC08/C02/T1_L2,12,0.5113304788189057,0.1084683274007122,0.01821363057460701,0.16791657999224774
2014-01-01,santa_cruz_soy_belt,0.6823399125692454,26502,LANDSAT/LC08/C02/T1_L2,1,0.6363805750045534,0.1084683274007122,0.04595933756469206,0.42371205185920746
2014-02-01,santa_cruz_soy_belt,0.7385178058154849,41520,LANDSAT/LC08/C02/T1_L2,2,0.6936697574146885,0.1084683274007122,0.04484804840079637,0.41346676468159405
2014-03-01,santa_cruz_soy_belt,0.7630891134515013,60648,LANDSAT/LC08/C02/T1_L2,3,0.6245321378010898,0.1084683274007122,0.13855697565041147,1.2773957059238448
2014-04-01,santa_cruz_soy_belt,0.5905626826558905,89195,LANDSAT/LC08/C02/T1_L2,4,0.5838943721508363,0.1084683274007122,0.006668310505054231,0.061477028961824366
2014-05-01,santa_cruz_soy_belt,0.6265968935151065,70268,LANDSAT/LC08/C02/T1_L2,5,0.5784469168831988,0.1084683274007122,0.048149976631907676,0.4439081691932822
2014-06-01,santa_cruz_soy_belt,0.7095772264810091,64069,LANDSAT/LC08/C02/T1_L2,6,0.5926221963177497,0.1084683274007122,0.11695503016325937,1.078241298321075
2014-07-01,santa_cruz_soy_belt,0.6618414913603505,91439,LANDSAT/LC08/C02/T1_L2,7,0.5569192558078223,0.1084683274007122,0.10492223555252822,0.9673075824698234
2014-08-01,santa_cruz_soy_belt,0.5913726501816718,92719,LANDSAT/LC08/C02/T1_L2,8,0.47943981117839635,0.1084683274007122,0.1119328390032755,1.0319403063141595
2014-09-01,santa_cruz_soy_belt,0.5224396430077145,94781,LANDSAT/LC08/C02/T1_L2,9,0.445311617758513,0.1084683274007122,0.07712802524920148,0.7110649449241444
2014-10-01,santa_cruz_soy_belt,0.511550701866868,95102,LANDSAT/LC08/C02/T1_L2,10,0.5197438513474599,0.1084683274007122,-0.00819314948059191,-0.07553494809894261
2014-11-01,santa_cruz_soy_belt,0.4912345226546127,38774,LANDSAT/LC08/C02/T1_L2,11,0.47299199953294424,0.1084683274007122,0.018242523121668464,0.16818294850510143
2014-12-01,santa_cruz_soy_belt,0.4735301521302456,56345,LANDSAT/LC08/C02/T1_L2,12,0.5113304788189057,0.1084683274007122,-0.037800326688660124,-0.3484918371518277
2015-01-01,santa_cruz_soy_belt,0.6380829003296744,78189,LANDSAT/LC08/C02/T1_L2,1,0.6363805750045534,0.1084683274007122,0.0017023253251210457,0.015694215684106404
2015-02-01,santa_cruz_soy_belt,0.7334777852963434,62456,LANDSAT/LC08/C02/T1_L2,2,0.6936697574146885,0.1084683274007122,0.03980802788165494,0.36700139880089605
2015-03-01,santa_cruz_soy_belt,0.6924044460730855,39631,LANDSAT/LC08/C02/T1_L2,3,0.6245321378010898,0.1084683274007122,0.06787230827199564,0.6257338883935809
2015-04-01,santa_cruz_soy_belt,0.5578632368422783,28900,LANDSAT/LC08/C02/T1_L2,4,0.5838943721508363,0.1084683274007122,-0.02603113530855794,-0.2399883535807801
2015-05-01,santa_cruz_soy_belt,0.593980259465919,43748,LANDSAT/LC08/C02/T1_L2,5,0.5784469168831988,0.1084683274007122,0.015533342582720211,0.1432062515847204
2015-06-01,santa_cruz_soy_belt,0.6688020477944898,62094,LANDSAT/LC08/C02/T1_L2,6,0.5926221963177497,0.1084683274007122,0.07617985147674011,0.7023234643907666
2015-07-01,santa_cruz_soy_belt,0.6538124467811621,77241,LANDSAT/LC08/C02/T1_L2,7,0.5569192558078223,0.1084683274007122,0.09689319097333982,0.8932855635856667
2015-08-01,santa_cruz_soy_belt,0.6360819217141817,85249,LANDSAT/LC08/C02/T1_L2,8,0.47943981117839635,0.1084683274007122,0.1566421105357853,1.4441276480378067
2015-09-01,santa_cruz_soy_belt,0.5452974724729408,66377,LANDSAT/LC08/C02/T1_L2,9,0.445311617758513,0.1084683274007122,0.09998585471442778,0.9217976999410362
2015-10-01,santa_cruz_soy_belt,0.5299168659206033,73876,LANDSAT/LC08/C02/T1_L2,10,0.5197438513474599,0.1084683274007122,0.010173014573143346,0.09378788091348914
2015-11-01,santa_cruz_soy_belt,0.5162592364437527,61414,LANDSAT/LC08/C02/T1_L2,11,0.47299199953294424,0.1084683274007122,0.04326723691080847,0.3988928192002745
2015-12-01,santa_cruz_soy_belt,0.4876039601899896,57785,LANDSAT/LC08/C02/T1_L2,12,0.5113304788189057,0.1084683274007122,-0.023726518628916116,-0.21874144459943362
2016-01-01,santa_cruz_soy_belt,0.5979355015400896,44511,LANDSAT/LC08/C02/T1_L2,1,0.6363805750045534,0.1084683274007122,-0.0384450734644638,-0.3544359389117986
2016-02-01,santa_cruz_soy_belt,0.7255820680388726,47574,LANDSAT/LC08/C02/T1_L2,2,0.6936697574146885,0.1084683274007122,0.03191231062418409,0.2942085619730369
2016-03-01,santa_cruz_soy_belt,0.6763535235773935,63720,LANDSAT/LC08/C02/T1_L2,3,0.6245321378010898,0.1084683274007122,0.051821385776303686,0.47775592210305834
2016-04-01,santa_cruz_soy_belt,0.5620053621167141,71729,LANDSAT/LC08/C02/T1_L2,4,0.5838943721508363,0.1084683274007122,-0.021889010034122136,-0.20180093635313504
2016-05-01,santa_cruz_soy_belt,0.495138752622164,69086,LANDSAT/LC08/C02/T1_L2,5,0.5784469168831988,0.1084683274007122,-0.08330816426103482,-0.7680413836683521
2016-06-01,santa_cruz_soy_belt,0.4974792250006972,42151,LANDSAT/LC08/C02/T1_L2,6,0.5926221963177497,0.1084683274007122,-0.09514297131705252,-0.8771497965997751
2016-07-01,santa_cruz_soy_belt,0.4607614670722726,95265,LANDSAT/LC08/C02/T1_L2,7,0.5569192558078223,0.1084683274007122,-0.0961577887355497,-0.8865056836390226
2016-08-01,santa_cruz_soy_belt,0.4053031166921372,94243,LANDSAT/LC08/C02/T1_L2,8,0.47943981117839635,0.1084683274007122,-0.07413669448625915,-0.6834870257782952
2016-09-01,santa_cruz_soy_belt,0.4146796367508396,95507,LANDSAT/LC08/C02/T1_L2,9,0.445311617758513,0.1084683274007122,-0.030631981007673448,-0.28240484334667004
2016-10-01,santa_cruz_soy_belt,0.5346031398291585,64545,LANDSAT/LC08/C02/T1_L2,10,0.5197438513474599,0.1084683274007122,0.014859288481698596,0.1369919573554799
2016-11-01,santa_cruz_soy_belt,0.4864231834900098,36087,LANDSAT/LC08/C02/T1_L2,11,0.47299199953294424,0.1084683274007122,0.013431183957065551,0.12382586031263318
2016-12-01,santa_cruz_soy_belt,0.5838656388397895,11368,LANDSAT/LC08/C02/T1_L2,12,0.5113304788189057,0.1084683274007122,0.07253516002088378,0.6687220293617943
2017-01-01,santa_cruz_soy_belt,0.6476190960384578,78055,LANDSAT/LC08/C02/T1_L2,1,0.6363805750045534,0.1084683274007122,0.011238521033904436,0.10361108448170506
2017-02-01,santa_cruz_soy_belt,0.7046457969411608,83081,LANDSAT/LC08/C02/T1_L2,2,0.6936697574146885,0.1084683274007122,0.010976039526472303,0.10119119368296109
2017-04-01,santa_cruz_soy_belt,0.8250332191130438,91,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,0.24113884696220755,2.223126812598239
2017-06-01,santa_cruz_soy_belt,0.5501589438973422,116524,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.042463252420407493,-0.3914806601888164
2017-07-01,santa_cruz_soy_belt,0.5419155355619459,329892,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.015003720245876373,-0.13832351438819973
2017-08-01,santa_cruz_soy_belt,0.4827476993770687,368515,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,0.0033078881986723374,0.030496351127938734
2017-09-01,santa_cruz_soy_belt,0.4441350925809903,229539,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.0011765251775227026,-0.010846716324630792
2017-10-01,santa_cruz_soy_belt,0.495946174318864,7954,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.02379767702859592,-0.21939747388821323
2017-12-01,santa_cruz_soy_belt,0.5566363905869904,96160,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,0.04530591176808474,0.41768793576683527
2018-02-01,santa_cruz_soy_belt,0.6795128399084389,95599,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.014156917506249589,-0.1305166019012167
2018-03-01,santa_cruz_soy_belt,0.5470053292627405,203,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.07752680853834937,-0.7147414401620092
2018-04-01,santa_cruz_soy_belt,0.4690055105063195,144023,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.11488886164451678,-1.059192709961179
2018-05-01,santa_cruz_soy_belt,0.53714089483799,267426,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.041306022045208834,-0.3808118280704457
2018-06-01,santa_cruz_soy_belt,0.5139294932314702,114602,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.07869270308627951,-0.7254901497242302
2018-07-01,santa_cruz_soy_belt,0.4286936353731203,28487,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.12822562043470204,-1.1821480381180849
2018-08-01,santa_cruz_soy_belt,0.4063915573138053,134520,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.07304825386459107,-0.6734523857340446
2018-09-01,santa_cruz_soy_belt,0.3725793124113883,316072,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.07273230534712471,-0.6705395675405902
2018-10-01,santa_cruz_soy_belt,0.713208833071406,7,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,0.1934649817239461,1.7836080481745846
2018-12-01,santa_cruz_soy_belt,0.4597773579750177,176026,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,-0.05155312084388802,-0.4752827122837106
2019-01-01,santa_cruz_soy_belt,0.6159254645452996,362378,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,-0.020455110459253745,-0.18858141311322033
2019-02-01,santa_cruz_soy_belt,0.5802822484878297,361338,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.11338750892685878,-1.0453513172372775
2019-03-01,santa_cruz_soy_belt,0.4802161307207373,357690,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.14431600708035253,-1.3304898355001733
2019-04-01,santa_cruz_soy_belt,0.4738064541411668,368651,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.1100879180096695,-1.0149314610796392
2019-05-01,santa_cruz_soy_belt,0.5424848039434821,368517,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.03596211293971674,-0.3315448278912118
2019-06-01,santa_cruz_soy_belt,0.5449438868362988,369466,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.04767830948145091,-0.43955973715086394
2019-07-01,santa_cruz_soy_belt,0.4655260060079715,369220,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.0913932497998508,-0.8425800599120395
2019-08-01,santa_cruz_soy_belt,0.3398709816381631,369466,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.13956882954023325,-1.2867242713592064
2019-09-01,santa_cruz_soy_belt,0.3094140740938887,369423,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.1358975436646243,-1.2528776548990281
2019-10-01,santa_cruz_soy_belt,0.3303078698703819,369409,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.18943598147707802,-1.746463562374745
2019-11-01,santa_cruz_soy_belt,0.3509953345987725,367700,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.12199666493417172,-1.1247215464426041
2019-12-01,santa_cruz_soy_belt,0.4883557426167945,337319,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,-0.022974736202111212,-0.2118105510859049
2020-01-01,santa_cruz_soy_belt,0.6340310527731834,320100,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,-0.0023495222313699715,-0.021660905885366722
2020-02-01,santa_cruz_soy_belt,0.6571104669750917,305376,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.036559290439596825,-0.33705037512505037
2020-03-01,santa_cruz_soy_belt,0.543560257732645,369412,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.0809718800684448,-0.7465025229836183
2020-04-01,santa_cruz_soy_belt,0.4598933660694168,369466,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.12400100608141951,-1.1432001308854451
2020-05-01,santa_cruz_soy_belt,0.5409598852875702,369466,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.037487031595628606,-0.34560348162409726
2020-06-01,santa_cruz_soy_belt,0.5474990357081272,368770,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.045123160609622515,-0.4160031014668918
2020-07-01,santa_cruz_soy_belt,0.5304261393229507,369455,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.026493116484871626,-0.24424748790491327
2020-08-01,santa_cruz_soy_belt,0.4055603091986732,369466,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.07387950197972315,-0.6811158957655141
2020-09-01,santa_cruz_soy_belt,0.3498649814991165,369466,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.09544663625939653,-0.879949369061349
2020-10-01,santa_cruz_soy_belt,0.3070991172878703,369466,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.2126447340595896,-1.960431576251939
2020-11-01,santa_cruz_soy_belt,0.2729759176365932,369465,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.20001608189635106,-1.8440044821327055
2020-12-01,santa_cruz_soy_belt,0.3533105134263442,343920,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,-0.15801996539256152,-1.456830479267849
2021-01-01,santa_cruz_soy_belt,0.5251923155293713,341620,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,-0.11118825947518207,-1.0250758183485367
2021-02-01,santa_cruz_soy_belt,0.7122966015565636,358707,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,0.0186268441418751,0.17172611202035365
2021-03-01,santa_cruz_soy_belt,0.6312153264794108,342824,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,0.0066831886783209615,0.06161419502332143
2021-04-01,santa_cruz_soy_belt,0.4691017649831004,366511,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.11479260716773587,-1.0583053128832716
2021-05-01,santa_cruz_soy_belt,0.473631770396085,367796,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.10481514648711382,-0.9663202982737761
2021-06-01,santa_cruz_soy_belt,0.5120755320921997,369109,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.08054666422555001,-0.7425823386027537
2021-07-01,santa_cruz_soy_belt,0.3906223104003857,369466,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.1662969454074366,-1.5331382846265287
2021-08-01,santa_cruz_soy_belt,0.3214172141777052,369466,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.15802259700069116,-1.4568547408029229
2021-09-01,santa_cruz_soy_belt,0.340668641951956,369466,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.10464297580655701,-0.9647330083737414
2021-10-01,santa_cruz_soy_belt,0.3071028540160976,368402,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.21264099733136232,-1.9603971263040434
2021-11-01,santa_cruz_soy_belt,0.3230408567401218,362891,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.14995114279282246,-1.3824417356309109
2021-12-01,santa_cruz_soy_belt,0.5484414312654539,313072,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,0.03711095244654816,0.3421363022354901
2022-01-01,santa_cruz_soy_belt,0.6261679728523649,365896,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,-0.010212602152188444,-0.09415284993249917
2022-02-01,santa_cruz_soy_belt,0.6114940927868565,298463,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.08217566462783199,-0.7576005512120806
2022-03-01,santa_cruz_soy_belt,0.5060793744210612,366880,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.11845276338002864,-1.092049321848867
2022-04-01,santa_cruz_soy_belt,0.4546794494416016,369190,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.12921492270923468,-1.1912686938729937
2022-05-01,santa_cruz_soy_belt,0.4686613844200659,369466,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.10978553246313294,-1.0121436837276434
2022-06-01,santa_cruz_soy_belt,0.4151414347931454,369466,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.1774807615246043,-1.6362450291036659
2022-07-01,santa_cruz_soy_belt,0.3441744634555971,369464,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.2127447923522252,-1.961354041777437
2022-08-01,santa_cruz_soy_belt,0.3775792434732523,365805,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.10186056770514407,-0.9390812059712396
2022-09-01,santa_cruz_soy_belt,0.3128786672362649,351015,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.13243295052224813,-1.2209365968464134
2022-10-01,santa_cruz_soy_belt,0.3506225538771547,369310,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.16912129747030524,-1.5591767801998466
2022-11-01,santa_cruz_soy_belt,0.3186734620120092,369466,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.15431853752093505,-1.4227059752736797
2022-12-01,santa_cruz_soy_belt,0.3362915750947484,366306,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,-0.1750389037241573,-1.6137328556520916
2023-01-01,santa_cruz_soy_belt,0.5783649986566187,346290,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,-0.05801557634793464,-0.5348619061268359
2023-02-01,santa_cruz_soy_belt,0.651203575199461,337162,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.042466182215227466,-0.39150767079080667
2023-03-01,santa_cruz_soy_belt,0.5816894736105863,295539,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.04284266419050353,-0.39497856394734293
2023-04-01,santa_cruz_soy_belt,0.5322675195167461,365995,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.05162685263409017,-0.47596246638307793
2023-05-01,santa_cruz_soy_belt,0.5262106492488909,342617,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.05223626763430789,-0.48158083457240536
2023-06-01,santa_cruz_soy_belt,0.6126240924371724,369466,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,0.020001896119422713,0.18440310271891758
2023-07-01,santa_cruz_soy_belt,0.5314102780550071,369453,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.025508977752815243,-0.23517443629952894
2023-08-01,santa_cruz_soy_belt,0.4255908645350884,369466,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.05384894664330797,-0.49644857566923634
2023-09-01,santa_cruz_soy_belt,0.4062429828270826,369410,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.039068634931430424,-0.3601847273545577
2023-10-01,santa_cruz_soy_belt,0.3268717396489624,369455,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.19287211169849755,-1.7781422127583315
2023-11-01,santa_cruz_soy_belt,0.2502413811919077,364752,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.22275061834103654,-2.0536005641364206
2023-12-01,santa_cruz_soy_belt,0.2853889445148537,350251,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,-0.225941534304052,-2.083018515343756
2024-01-01,santa_cruz_soy_belt,0.476181492955261,358820,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,-0.16019908204929234,-1.476920368260795
2024-02-01,santa_cruz_soy_belt,0.520902706168956,367307,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.17276705124573255,-1.5927880090515543
2024-03-01,santa_cruz_soy_belt,0.5428421461861187,342506,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.08168999161497115,-0.7531229951872086
2024-04-01,santa_cruz_soy_belt,0.4280925096417682,346821,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.15580186250906808,-1.4363811652916212
2024-05-01,santa_cruz_soy_belt,0.404489326859422,352440,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.1739575900237768,-1.603763920698519
2024-06-01,santa_cruz_soy_belt,0.3990254214667847,369466,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.193596774850965,-1.7848230860587035
2024-07-01,santa_cruz_soy_belt,0.3437828391704124,369466,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.2131364166374099,-1.964964536145419
2024-08-01,santa_cruz_soy_belt,0.2810640394363904,369466,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.19837577174200594,-1.8288820017400158
2024-09-01,santa_cruz_soy_belt,0.2089166053570384,368621,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.23639501240147462,-2.179392068323923
2024-10-01,santa_cruz_soy_belt,0.2690922581249339,368298,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.250651593222526,-2.3108274943389624
2024-11-01,santa_cruz_soy_belt,0.3707570041741993,247022,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.10223499535874492,-0.9425331597587965
2024-12-01,santa_cruz_soy_belt,0.5201855140931537,366737,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,0.008855035274248024,0.08163705928215394
2025-01-01,santa_cruz_soy_belt,0.6468678908989265,280265,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,0.010487315894373128,0.09668551314182308
2025-02-01,santa_cruz_soy_belt,0.6610093160154927,357476,COPERNICUS/S2_SR_HARMONIZED,2,0.6936697574146885,0.1084683274007122,-0.03266044139919577,-0.3011057898822299
2025-03-01,santa_cruz_soy_belt,0.5871446764171259,251700,COPERNICUS/S2_SR_HARMONIZED,3,0.6245321378010898,0.1084683274007122,-0.03738746138396398,-0.34468551585426677
2025-04-01,santa_cruz_soy_belt,0.5001476853349303,257265,COPERNICUS/S2_SR_HARMONIZED,4,0.5838943721508363,0.1084683274007122,-0.08374668681590602,-0.7720842463673515
2025-05-01,santa_cruz_soy_belt,0.5563938215945705,366980,COPERNICUS/S2_SR_HARMONIZED,5,0.5784469168831988,0.1084683274007122,-0.02205309528862831,-0.20331368443765188
2025-06-01,santa_cruz_soy_belt,0.5003901669692589,327794,COPERNICUS/S2_SR_HARMONIZED,6,0.5926221963177497,0.1084683274007122,-0.09223202934849084,-0.8503130043460525
2025-07-01,santa_cruz_soy_belt,0.4459519973789676,369465,COPERNICUS/S2_SR_HARMONIZED,7,0.5569192558078223,0.1084683274007122,-0.11096725842885469,-1.0230383475805866
2025-08-01,santa_cruz_soy_belt,0.3588651246792306,369466,COPERNICUS/S2_SR_HARMONIZED,8,0.47943981117839635,0.1084683274007122,-0.12057468649916575,-1.1116119275420306
2025-09-01,santa_cruz_soy_belt,0.3258557976925218,369466,COPERNICUS/S2_SR_HARMONIZED,9,0.445311617758513,0.1084683274007122,-0.1194558200659912,-1.1012967833890177
2025-10-01,santa_cruz_soy_belt,0.3653295985148154,369402,COPERNICUS/S2_SR_HARMONIZED,10,0.5197438513474599,0.1084683274007122,-0.15441425283264454,-1.4235884016372382
2025-11-01,santa_cruz_soy_belt,0.4328467211258605,305450,COPERNICUS/S2_SR_HARMONIZED,11,0.47299199953294424,0.1084683274007122,-0.04014527840708376,-0.3701106061936027
2025-12-01,santa_cruz_soy_belt,0.5375725795977996,201839,COPERNICUS/S2_SR_HARMONIZED,12,0.5113304788189057,0.1084683274007122,0.026242100778893884,0.2419333035527344
2026-01-01,santa_cruz_soy_belt,0.659901098828889,355132,COPERNICUS/S2_SR_HARMONIZED,1,0.6363805750045534,0.1084683274007122,0.02352052382433567,0.21684232059229885
