date,zone,ndvi,n_valid_pixels,source
2013-01-01,santa_cruz_soy_belt,,0,missing
2013-02-01,santa_cruz_soy_belt,,0,missing
2013-03-01,santa_cruz_soy_belt,0.5881242837210813,10749,LANDSAT/LC08/C02/T1_L2
2013-04-01,santa_cruz_soy_belt,0.6089841396804409,94477,LANDSAT/LC08/C02/T1_L2
2013-05-01,santa_cruz_soy_belt,0.6753398969145312,20646,LANDSAT/LC08/C02/T1_L2
2013-06-01,santa_cruz_soy_belt,0.6634645509829405,19838,LANDSAT/LC08/C02/T1_L2
2013-07-01,santa_cruz_soy_belt,0.6858842084979334,85462,LANDSAT/LC08/C02/T1_L2
2013-08-01,santa_cruz_soy_belt,0.49431075133174707,92906,LANDSAT/LC08/C02/T1_L2
2013-09-01,santa_cruz_soy_belt,0.5086360929918288,55954,LANDSAT/LC08/C02/T1_L2
2013-10-01,santa_cruz_soy_belt,0.5226733745549377,35245,LANDSAT/LC08/C02/T1_L2
2013-11-01,santa_cruz_soy_belt,0.5200477204775736,91080,LANDSAT/LC08/C02/T1_L2
2013-12-01,santa_cruz_soy_belt,0.5295441093935127,76399,LANDSAT/LC08/C02/T1_L2
2014-01-01,santa_cruz_soy_belt,0.6823399125692454,26502,LANDSAT/LC08/C02/T1_L2
2014-02-01,santa_cruz_soy_belt,0.7385178058154849,41520,LANDSAT/LC08/C02/T1_L2
2014-03-01,santa_cruz_soy_belt,0.7630891134515013,60648,LANDSAT/LC08/C02/T1_L2
2014-04-01,santa_cruz_soy_belt,0.5905626826558905,89195,LANDSAT/LC08/C02/T1_L2
2014-05-01,santa_cruz_soy_belt,0.6265968935151065,70268,LANDSAT/LC08/C02/T1_L2
2014-06-01,santa_cruz_soy_belt,0.7095772264810091,64069,LANDSAT/LC08/C02/T1_L2
2014-07-01,santa_cruz_soy_belt,0.6618414913603505,91439,LANDSAT/LC08/C02/T1_L2
2014-08-01,santa_cruz_soy_belt,0.5913726501816718,92719,LANDSAT/LC08/C02/T1_L2
2014-09-01,santa_cruz_soy_belt,0.5224396430077145,94781,LANDSAT/LC08/C02/T1_L2
2014-10-01,santa_cruz_soy_belt,0.511550701866868,95102,LANDSAT/LC08/C02/T1_L2
2014-11-01,santa_cruz_soy_belt,0.49123452265461276,38774,LANDSAT/LC08/C02/T1_L2
2014-12-01,santa_cruz_soy_belt,0.47353015213024563,56345,LANDSAT/LC08/C02/T1_L2
2015-01-01,santa_cruz_soy_belt,0.6380829003296744,78189,LANDSAT/LC08/C02/T1_L2
2015-02-01,santa_cruz_soy_belt,0.7334777852963434,62456,LANDSAT/LC08/C02/T1_L2
2015-03-01,santa_cruz_soy_belt,0.6924044460730855,39631,LANDSAT/LC08/C02/T1_L2
2015-04-01,santa_cruz_soy_belt,0.5578632368422783,28900,LANDSAT/LC08/C02/T1_L2
2015-05-01,santa_cruz_soy_belt,0.593980259465919,43748,LANDSAT/LC08/C02/T1_L2
2015-06-01,santa_cruz_soy_belt,0.6688020477944898,62094,LANDSAT/LC08/C02/T1_L2
2015-07-01,santa_cruz_soy_belt,0.6538124467811621,77241,LANDSAT/LC08/C02/T1_L2
2015-08-01,santa_cruz_soy_belt,0.6360819217141817,85249,LANDSAT/LC08/C02/T1_L2
2015-09-01,santa_cruz_soy_belt,0.5452974724729408,66377,LANDSAT/LC08/C02/T1_L2
2015-10-01,santa_cruz_soy_belt,0.5299168659206033,73876,LANDSAT/LC08/C02/T1_L2
2015-11-01,santa_cruz_soy_belt,0.5162592364437527,61414,LANDSAT/LC08/C02/T1_L2
2015-12-01,santa_cruz_soy_belt,0.4876039601899896,57785,LANDSAT/LC08/C02/T1_L2
2016-01-01,santa_cruz_soy_belt,0.5979355015400896,44511,LANDSAT/LC08/C02/T1_L2
2016-02-01,santa_cruz_soy_belt,0.7255820680388726,47574,LANDSAT/LC08/C02/T1_L2
2016-03-01,santa_cruz_soy_belt,0.6763535235773935,63720,LANDSAT/LC08/C02/T1_L2
2016-04-01,santa_cruz_soy_belt,0.5620053621167141,71729,LANDSAT/LC08/C02/T1_L2
2016-05-01,santa_cruz_soy_belt,0.495138752622164,69086,LANDSAT/LC08/C02/T1_L2
2016-06-01,santa_cruz_soy_belt,0.4974792250006972,42151,LANDSAT/LC08/C02/T1_L2
2016-07-01,santa_cruz_soy_belt,0.4607614670722726,95265,LANDSAT/LC08/C02/T1_L2
2016-08-01,santa_cruz_soy_belt,0.4053031166921372,94243,LANDSAT/LC08/C02/T1_L2
2016-09-01,santa_cruz_soy_belt,0.4146796367508396,95507,LANDSAT/LC08/C02/T1_L2
2016-10-01,santa_cruz_soy_belt,0.5346031398291585,64545,LANDSAT/LC08/C02/T1_L2
2016-11-01,santa_cruz_soy_belt,0.4864231834900098,36087,LANDSAT/LC08/C02/T1_L2
2016-12-01,santa_cruz_soy_belt,0.5838656388397895,11368,LANDSAT/LC08/C02/T1_L2
2017-01-01,santa_cruz_soy_belt,0.6476190960384578,78055,LANDSAT/LC08/C02/T1_L2
2017-02-01,santa_cruz_soy_belt,0.7046457969411608,83081,LANDSAT/LC08/C02/T1_L2
2017-03-01,santa_cruz_soy_belt,,0,missing
2017-04-01,santa_cruz_soy_belt,0.8250332191130438,91,COPERNICUS/S2_SR_HARMONIZED
2017-05-01,santa_cruz_soy_belt,,0,missing
2017-06-01,santa_cruz_soy_belt,0.5501589438973422,116524,COPERNICUS/S2_SR_HARMONIZED
2017-07-01,santa_cruz_soy_belt,0.5419155355619459,329892,COPERNICUS/S2_SR_HARMONIZED
2017-08-01,santa_cruz_soy_belt,0.48274769937706874,368515,COPERNICUS/S2_SR_HARMONIZED
2017-09-01,santa_cruz_soy_belt,0.4441350925809903,229539,COPERNICUS/S2_SR_HARMONIZED
2017-10-01,santa_cruz_soy_belt,0.495946174318864,7954,COPERNICUS/S2_SR_HARMONIZED
2017-11-01,santa_cruz_soy_belt,,0,missing
2017-12-01,santa_cruz_soy_belt,0.5566363905869904,96160,COPERNICUS/S2_SR_HARMONIZED
2018-01-01,santa_cruz_soy_belt,,0,missing
2018-02-01,santa_cruz_soy_belt,0.6795128399084389,95599,COPERNICUS/S2_SR_HARMONIZED
2018-03-01,santa_cruz_soy_belt,0.5470053292627405,203,COPERNICUS/S2_SR_HARMONIZED
2018-04-01,santa_cruz_soy_belt,0.4690055105063195,144023,COPERNICUS/S2_SR_HARMONIZED
2018-05-01,santa_cruz_soy_belt,0.53714089483799,267426,COPERNICUS/S2_SR_HARMONIZED
2018-06-01,santa_cruz_soy_belt,0.5139294932314702,114602,COPERNICUS/S2_SR_HARMONIZED
2018-07-01,santa_cruz_soy_belt,0.42869363537312033,28487,COPERNICUS/S2_SR_HARMONIZED
2018-08-01,santa_cruz_soy_belt,0.4063915573138053,134520,COPERNICUS/S2_SR_HARMONIZED
2018-09-01,santa_cruz_soy_belt,0.3725793124113883,316072,COPERNICUS/S2_SR_HARMONIZED
2018-10-01,santa_cruz_soy_belt,0.713208833071406,7,COPERNICUS/S2_SR_HARMONIZED
2018-11-01,santa_cruz_soy_belt,,0,missing
2018-12-01,santa_cruz_soy_belt,0.4597773579750177,176026,COPERNICUS/S2_SR_HARMONIZED
2019-01-01,santa_cruz_soy_belt,0.6159254645452996,362378,COPERNICUS/S2_SR_HARMONIZED
2019-02-01,santa_cruz_soy_belt,0.5802822484878297,361338,COPERNICUS/S2_SR_HARMONIZED
2019-03-01,santa_cruz_soy_belt,0.4802161307207373,357690,COPERNICUS/S2_SR_HARMONIZED
2019-04-01,santa_cruz_soy_belt,0.47380645414116684,368651,COPERNICUS/S2_SR_HARMONIZED
2019-05-01,santa_cruz_soy_belt,0.5424848039434821,368517,COPERNICUS/S2_SR_HARMONIZED
2019-06-01,santa_cruz_soy_belt,0.5449438868362988,369466,COPERNICUS/S2_SR_HARMONIZED
2019-07-01,santa_cruz_soy_belt,0.4655260060079715,369220,COPERNICUS/S2_SR_HARMONIZED
2019-08-01,santa_cruz_soy_belt,0.33987098163816315,369466,COPERNICUS/S2_SR_HARMONIZED
2019-09-01,santa_cruz_soy_belt,0.3094140740938887,369423,COPERNICUS/S2_SR_HARMONIZED
2019-10-01,santa_cruz_soy_belt,0.33030786987038196,369409,COPERNICUS/S2_SR_HARMONIZED
2019-11-01,santa_cruz_soy_belt,0.3509953345987725,367700,COPERNICUS/S2_SR_HARMONIZED
2019-12-01,santa_cruz_soy_belt,0.48835574261679454,337319,COPERNICUS/S2_SR_HARMONIZED
2020-01-01,santa_cruz_soy_belt,0.6340310527731834,320100,COPERNICUS/S2_SR_HARMONIZED
2020-02-01,santa_cruz_soy_belt,0.6571104669750917,305376,COPERNICUS/S2_SR_HARMONIZED
2020-03-01,santa_cruz_soy_belt,0.543560257732645,369412,COPERNICUS/S2_SR_HARMONIZED
2020-04-01,santa_cruz_soy_belt,0.4598933660694168,369466,COPERNICUS/S2_SR_HARMONIZED
2020-05-01,santa_cruz_soy_belt,0.5409598852875702,369466,COPERNICUS/S2_SR_HARMONIZED
2020-06-01,santa_cruz_soy_belt,0.5474990357081272,368770,COPERNICUS/S2_SR_HARMONIZED
2020-07-01,santa_cruz_soy_belt,0.5304261393229507,369455,COPERNICUS/S2_SR_HARMONIZED
2020-08-01,santa_cruz_soy_belt,0.4055603091986732,369466,COPERNICUS/S2_SR_HARMONIZED
2020-09-01,santa_cruz_soy_belt,0.34986498149911655,369466,COPERNICUS/S2_SR_HARMONIZED
2020-10-01,santa_cruz_soy_belt,0.30709911728787037,369466,COPERNICUS/S2_SR_HARMONIZED
2020-11-01,santa_cruz_soy_belt,0.27297591763659323,369465,COPERNICUS/S2_SR_HARMONIZED
2020-12-01,santa_cruz_soy_belt,0.3533105134263442,343920,COPERNICUS/S2_SR_HARMONIZED
2021-01-01,santa_cruz_soy_belt,0.5251923155293713,341620,COPERNICUS/S2_SR_HARMONIZED
2021-02-01,santa_cruz_soy_belt,0.7122966015565636,358707,COPERNICUS/S2_SR_HARMONIZED
2021-03-01,santa_cruz_soy_belt,0.6312153264794108,342824,COPERNICUS/S2_SR_HARMONIZED
2021-04-01,santa_cruz_soy_belt,0.46910176498310047,366511,COPERNICUS/S2_SR_HARMONIZED
2021-05-01,santa_cruz_soy_belt,0.47363177039608506,367796,COPERNICUS/S2_SR_HARMONIZED
2021-06-01,santa_cruz_soy_belt,0.5120755320921997,369109,COPERNICUS/S2_SR_HARMONIZED
2021-07-01,santa_cruz_soy_belt,0.39062231040038575,369466,COPERNICUS/S2_SR_HARMONIZED
2021-08-01,santa_cruz_soy_belt,0.3214172141777052,369466,COPERNICUS/S2_SR_HARMONIZED
2021-09-01,santa_cruz_soy_belt,0.34066864195195606,369466,COPERNICUS/S2_SR_HARMONIZED
2021-10-01,santa_cruz_soy_belt,0.3071028540160976,368402,COPERNICUS/S2_SR_HARMONIZED
2021-11-01,santa_cruz_soy_belt,0.3230408567401218,362891,COPERNICUS/S2_SR_HARMONIZED
2021-12-01,santa_cruz_soy_belt,0.5484414312654539,313072,COPERNICUS/S2_SR_HARMONIZED
2022-01-01,santa_cruz_soy_belt,0.6261679728523649,365896,COPERNICUS/S2_SR_HARMONIZED
2022-02-01,santa_cruz_soy_belt,0.6114940927868565,298463,COPERNICUS/S2_SR_HARMONIZED
2022-03-01,santa_cruz_soy_belt,0.5060793744210612,366880,COPERNICUS/S2_SR_HARMONIZED
2022-04-01,santa_cruz_soy_belt,0.4546794494416016,369190,COPERNICUS/S2_SR_HARMONIZED
2022-05-01,santa_cruz_soy_belt,0.4686613844200659,369466,COPERNICUS/S2_SR_HARMONIZED
2022-06-01,santa_cruz_soy_belt,0.4151414347931454,369466,COPERNICUS/S2_SR_HARMONIZED
2022-07-01,santa_cruz_soy_belt,0.3441744634555971,369464,COPERNICUS/S2_SR_HARMONIZED
2022-08-01,santa_cruz_soy_belt,0.3775792434732523,365805,COPERNICUS/S2_SR_HARMONIZED
2022-09-01,santa_cruz_soy_belt,0.3128786672362649,351015,COPERNICUS/S2_SR_HARMONIZED
2022-10-01,santa_cruz_soy_belt,0.3506225538771547,369310,COPERNICUS/S2_SR_HARMONIZED
2022-11-01,santa_cruz_soy_belt,0.31867346201200925,369466,COPERNICUS/S2_SR_HARMONIZED
2022-12-01,santa_cruz_soy_belt,0.33629157509474844,366306,COPERNICUS/S2_SR_HARMONIZED
2023-01-01,santa_cruz_soy_belt,0.5783649986566187,346290,COPERNICUS/S2_SR_HARMONIZED
2023-02-01,santa_cruz_soy_belt,0.651203575199461,337162,COPERNICUS/S2_SR_HARMONIZED
2023-03-01,santa_cruz_soy_belt,0.5816894736105863,295539,COPERNICUS/S2_SR_HARMONIZED
2023-04-01,santa_cruz_soy_belt,0.5322675195167461,365995,COPERNICUS/S2_SR_HARMONIZED
2023-05-01,santa_cruz_soy_belt,0.5262106492488909,342617,COPERNICUS/S2_SR_HARMONIZED
2023-06-01,santa_cruz_soy_belt,0.6126240924371724,369466,COPERNICUS/S2_SR_HARMONIZED
2023-07-01,santa_cruz_soy_belt,0.5314102780550071,369453,COPERNICUS/S2_SR_HARMONIZED
2023-08-01,santa_cruz_soy_belt,0.4255908645350884,369466,COPERNICUS/S2_SR_HARMONIZED
2023-09-01,santa_cruz_soy_belt,0.40624298282708265,369410,COPERNICUS/S2_SR_HARMONIZED
2023-10-01,santa_cruz_soy_belt,0.32687173964896243,369455,COPERNICUS/S2_SR_HARMONIZED
2023-11-01,santa_cruz_soy_belt,0.2502413811919077,364752,COPERNICUS/S2_SR_HARMONIZED
2023-12-01,santa_cruz_soy_belt,0.2853889445148537,350251,COPERNICUS/S2_SR_HARMONIZED
2024-01-01,santa_cruz_soy_belt,0.476181492955261,358820,COPERNICUS/S2_SR_HARMONIZED
2024-02-01,santa_cruz_soy_belt,0.520902706168956,367307,COPERNICUS/S2_SR_HARMONIZED
2024-03-01,santa_cruz_soy_belt,0.5428421461861187,342506,COPERNICUS/S2_SR_HARMONIZED
2024-04-01,santa_cruz_soy_belt,0.42809250964176826,346821,COPERNICUS/S2_SR_HARMONIZED
2024-05-01,santa_cruz_soy_belt,0.404489326859422,352440,COPERNICUS/S2_SR_HARMONIZED
2024-06-01,santa_cruz_soy_belt,0.39902542146678477,369466,COPERNICUS/S2_SR_HARMONIZED
2024-07-01,santa_cruz_soy_belt,0.3437828391704124,369466,COPERNICUS/S2_SR_HARMONIZED
2024-08-01,santa_cruz_soy_belt,0.2810640394363904,369466,COPERNICUS/S2_SR_HARMONIZED
2024-09-01,santa_cruz_soy_belt,0.20891660535703846,368621,COPERNICUS/S2_SR_HARMONIZED
2024-10-01,santa_cruz_soy_belt,0.2690922581249339,368298,COPERNICUS/S2_SR_HARMONIZED
2024-11-01,santa_cruz_soy_belt,0.3707570041741993,247022,COPERNICUS/S2_SR_HARMONIZED
2024-12-01,santa_cruz_soy_belt,0.5201855140931537,366737,COPERNICUS/S2_SR_HARMONIZED
2025-01-01,santa_cruz_soy_belt,0.6468678908989265,280265,COPERNICUS/S2_SR_HARMONIZED
2025-02-01,santa_cruz_soy_belt,0.6610093160154927,357476,COPERNICUS/S2_SR_HARMONIZED
2025-03-01,santa_cruz_soy_belt,0.5871446764171259,251700,COPERNICUS/S2_SR_HARMONIZED
2025-04-01,santa_cruz_soy_belt,0.5001476853349303,257265,COPERNICUS/S2_SR_HARMONIZED
2025-05-01,santa_cruz_soy_belt,0.5563938215945705,366980,COPERNICUS/S2_SR_HARMONIZED
2025-06-01,santa_cruz_soy_belt,0.5003901669692589,327794,COPERNICUS/S2_SR_HARMONIZED
2025-07-01,santa_cruz_soy_belt,0.4459519973789676,369465,COPERNICUS/S2_SR_HARMONIZED
2025-08-01,santa_cruz_soy_belt,0.3588651246792306,369466,COPERNICUS/S2_SR_HARMONIZED
2025-09-01,santa_cruz_soy_belt,0.3258557976925218,369466,COPERNICUS/S2_SR_HARMONIZED
2025-10-01,santa_cruz_soy_belt,0.3653295985148154,369402,COPERNICUS/S2_SR_HARMONIZED
2025-11-01,santa_cruz_soy_belt,0.43284672112586053,305450,COPERNICUS/S2_SR_HARMONIZED
2025-12-01,santa_cruz_soy_belt,0.5375725795977996,201839,COPERNICUS/S2_SR_HARMONIZED
2026-01-01,santa_cruz_soy_belt,0.659901098828889,355132,COPERNICUS/S2_SR_HARMONIZED
2026-02-01,santa_cruz_soy_belt,0.6877475973772974,347955,COPERNICUS/S2_SR_HARMONIZED
2013-01-01,beni_cattle_rice,,0,missing
2013-02-01,beni_cattle_rice,,0,missing
2013-03-01,beni_cattle_rice,,0,missing
2013-04-01,beni_cattle_rice,0.7480173739091583,415,LANDSAT/LC08/C02/T1_L2
2013-05-01,beni_cattle_rice,0.6866847051725063,506,LANDSAT/LC08/C02/T1_L2
2013-06-01,beni_cattle_rice,0.7118470092410651,719,LANDSAT/LC08/C02/T1_L2
2013-07-01,beni_cattle_rice,0.7255199695144395,913,LANDSAT/LC08/C02/T1_L2
2013-08-01,beni_cattle_rice,0.659488997546993,892,LANDSAT/LC08/C02/T1_L2
2013-09-01,beni_cattle_rice,0.62769272343895,914,LANDSAT/LC08/C02/T1_L2
2013-10-01,beni_cattle_rice,0.6575327788009195,159,LANDSAT/LC08/C02/T1_L2
2013-11-01,beni_cattle_rice,0.6947581979392843,497,LANDSAT/LC08/C02/T1_L2
2013-12-01,beni_cattle_rice,0.7282738541922623,681,LANDSAT/LC08/C02/T1_L2
2014-01-01,beni_cattle_rice,0.7585551735080036,478,LANDSAT/LC08/C02/T1_L2
2014-02-01,beni_cattle_rice,0.7619043639695096,419,LANDSAT/LC08/C02/T1_L2
2014-03-01,beni_cattle_rice,,0,LANDSAT/LC08/C02/T1_L2
2014-04-01,beni_cattle_rice,0.6890008282548156,484,LANDSAT/LC08/C02/T1_L2
2014-05-01,beni_cattle_rice,0.707049789693591,727,LANDSAT/LC08/C02/T1_L2
2014-06-01,beni_cattle_rice,0.6934847883224876,807,LANDSAT/LC08/C02/T1_L2
2014-07-01,beni_cattle_rice,0.6836727646908692,856,LANDSAT/LC08/C02/T1_L2
2014-08-01,beni_cattle_rice,0.631686080460868,908,LANDSAT/LC08/C02/T1_L2
2014-09-01,beni_cattle_rice,0.6247540705615013,419,LANDSAT/LC08/C02/T1_L2
2014-10-01,beni_cattle_rice,0.587054737268959,912,LANDSAT/LC08/C02/T1_L2
2014-11-01,beni_cattle_rice,0.6474039160536366,820,LANDSAT/LC08/C02/T1_L2
2014-12-01,beni_cattle_rice,0.7369704551316718,818,LANDSAT/LC08/C02/T1_L2
2015-01-01,beni_cattle_rice,0.7352987809306897,784,LANDSAT/LC08/C02/T1_L2
2015-02-01,beni_cattle_rice,0.7814444403696423,296,LANDSAT/LC08/C02/T1_L2
2015-03-01,beni_cattle_rice,0.811873054725542,821,LANDSAT/LC08/C02/T1_L2
2015-04-01,beni_cattle_rice,0.6626464716618635,743,LANDSAT/LC08/C02/T1_L2
2015-05-01,beni_cattle_rice,0.5596774704223649,203,LANDSAT/LC08/C02/T1_L2
2015-06-01,beni_cattle_rice,0.7027142049793876,808,LANDSAT/LC08/C02/T1_L2
2015-07-01,beni_cattle_rice,0.6529181035381557,452,LANDSAT/LC08/C02/T1_L2
2015-08-01,beni_cattle_rice,0.6421952020767372,913,LANDSAT/LC08/C02/T1_L2
2015-09-01,beni_cattle_rice,0.6045407597609889,840,LANDSAT/LC08/C02/T1_L2
2015-10-01,beni_cattle_rice,0.5718006282325141,907,LANDSAT/LC08/C02/T1_L2
2015-11-01,beni_cattle_rice,0.6014453731859293,828,LANDSAT/LC08/C02/T1_L2
2015-12-01,beni_cattle_rice,0.7224764334390293,544,LANDSAT/LC08/C02/T1_L2
2016-01-01,beni_cattle_rice,0.7873614279378641,878,LANDSAT/LC08/C02/T1_L2
2016-02-01,beni_cattle_rice,0.8204649659154701,811,LANDSAT/LC08/C02/T1_L2
2016-03-01,beni_cattle_rice,0.8176148010336808,829,LANDSAT/LC08/C02/T1_L2
2016-04-01,beni_cattle_rice,0.732540772961606,899,LANDSAT/LC08/C02/T1_L2
2016-05-01,beni_cattle_rice,0.6878292596593493,681,LANDSAT/LC08/C02/T1_L2
2016-06-01,beni_cattle_rice,0.6483715241447706,903,LANDSAT/LC08/C02/T1_L2
2016-07-01,beni_cattle_rice,0.6009757030707358,914,LANDSAT/LC08/C02/T1_L2
2016-08-01,beni_cattle_rice,0.5357347914364364,914,LANDSAT/LC08/C02/T1_L2
2016-09-01,beni_cattle_rice,0.525407235740633,914,LANDSAT/LC08/C02/T1_L2
2016-10-01,beni_cattle_rice,0.5725581778307587,913,LANDSAT/LC08/C02/T1_L2
2016-11-01,beni_cattle_rice,0.6123843759987019,614,LANDSAT/LC08/C02/T1_L2
2016-12-01,beni_cattle_rice,0.6950265106518797,340,LANDSAT/LC08/C02/T1_L2
2017-01-01,beni_cattle_rice,0.7787250542189166,501,LANDSAT/LC08/C02/T1_L2
2017-02-01,beni_cattle_rice,0.72897511716254,746,LANDSAT/LC08/C02/T1_L2
2017-03-01,beni_cattle_rice,0.3948167711496353,2,COPERNICUS/S2_SR_HARMONIZED
2017-04-01,beni_cattle_rice,0.08034862991836336,9,COPERNICUS/S2_SR_HARMONIZED
2017-05-01,beni_cattle_rice,0.651210830271913,3744,COPERNICUS/S2_SR_HARMONIZED
2017-06-01,beni_cattle_rice,0.6263496307035208,3929,COPERNICUS/S2_SR_HARMONIZED
2017-07-01,beni_cattle_rice,0.5274935938004469,3956,COPERNICUS/S2_SR_HARMONIZED
2017-08-01,beni_cattle_rice,0.45711316551078884,3952,COPERNICUS/S2_SR_HARMONIZED
2017-09-01,beni_cattle_rice,0.418686503582552,3931,COPERNICUS/S2_SR_HARMONIZED
2017-10-01,beni_cattle_rice,,0,missing
2017-11-01,beni_cattle_rice,,0,missing
2017-12-01,beni_cattle_rice,,0,missing
2018-01-01,beni_cattle_rice,,0,missing
2018-02-01,beni_cattle_rice,0.8552949325396464,52,COPERNICUS/S2_SR_HARMONIZED
2018-03-01,beni_cattle_rice,,0,missing
2018-04-01,beni_cattle_rice,,0,COPERNICUS/S2_SR_HARMONIZED
2018-05-01,beni_cattle_rice,0.11718632905713973,31,COPERNICUS/S2_SR_HARMONIZED
2018-06-01,beni_cattle_rice,0.526375209529075,2606,COPERNICUS/S2_SR_HARMONIZED
2018-07-01,beni_cattle_rice,0.5003949108346162,3815,COPERNICUS/S2_SR_HARMONIZED
2018-08-01,beni_cattle_rice,0.41043603858393884,3931,COPERNICUS/S2_SR_HARMONIZED
2018-09-01,beni_cattle_rice,0.43975601547039983,342,COPERNICUS/S2_SR_HARMONIZED
2018-10-01,beni_cattle_rice,,0,missing
2018-11-01,beni_cattle_rice,,0,missing
2018-12-01,beni_cattle_rice,0.4504977827570013,459,COPERNICUS/S2_SR_HARMONIZED
2019-01-01,beni_cattle_rice,0.6305364329642288,3938,COPERNICUS/S2_SR_HARMONIZED
2019-02-01,beni_cattle_rice,0.7099774974033305,3943,COPERNICUS/S2_SR_HARMONIZED
2019-03-01,beni_cattle_rice,0.47211033214956266,453,COPERNICUS/S2_SR_HARMONIZED
2019-04-01,beni_cattle_rice,0.5328420598563717,3956,COPERNICUS/S2_SR_HARMONIZED
2019-05-01,beni_cattle_rice,0.5107143027433051,3956,COPERNICUS/S2_SR_HARMONIZED
2019-06-01,beni_cattle_rice,0.4817545024394176,3956,COPERNICUS/S2_SR_HARMONIZED
2019-07-01,beni_cattle_rice,0.4651881781481764,3956,COPERNICUS/S2_SR_HARMONIZED
2019-08-01,beni_cattle_rice,0.3881277502491317,3956,COPERNICUS/S2_SR_HARMONIZED
2019-09-01,beni_cattle_rice,0.322087569937135,3956,COPERNICUS/S2_SR_HARMONIZED
2019-10-01,beni_cattle_rice,0.2845665022703561,3956,COPERNICUS/S2_SR_HARMONIZED
2019-11-01,beni_cattle_rice,0.36950501522824275,3813,COPERNICUS/S2_SR_HARMONIZED
2019-12-01,beni_cattle_rice,0.4388869249169981,131,COPERNICUS/S2_SR_HARMONIZED
2020-01-01,beni_cattle_rice,0.6856981424124231,3936,COPERNICUS/S2_SR_HARMONIZED
2020-02-01,beni_cattle_rice,0.701592584856613,3530,COPERNICUS/S2_SR_HARMONIZED
2020-03-01,beni_cattle_rice,0.5857444316586524,3956,COPERNICUS/S2_SR_HARMONIZED
2020-04-01,beni_cattle_rice,0.503540378195116,3956,COPERNICUS/S2_SR_HARMONIZED
2020-05-01,beni_cattle_rice,0.48940586440507655,3956,COPERNICUS/S2_SR_HARMONIZED
2020-06-01,beni_cattle_rice,0.4433741644591396,3955,COPERNICUS/S2_SR_HARMONIZED
2020-07-01,beni_cattle_rice,0.493209043383124,3956,COPERNICUS/S2_SR_HARMONIZED
2020-08-01,beni_cattle_rice,0.4567646250618142,3956,COPERNICUS/S2_SR_HARMONIZED
2020-09-01,beni_cattle_rice,0.2929846910845817,3956,COPERNICUS/S2_SR_HARMONIZED
2020-10-01,beni_cattle_rice,0.2619444369167238,3956,COPERNICUS/S2_SR_HARMONIZED
2020-11-01,beni_cattle_rice,0.27162949285249316,3956,COPERNICUS/S2_SR_HARMONIZED
2020-12-01,beni_cattle_rice,0.4939400903546251,3061,COPERNICUS/S2_SR_HARMONIZED
2021-01-01,beni_cattle_rice,0.6624195624197896,3934,COPERNICUS/S2_SR_HARMONIZED
2021-02-01,beni_cattle_rice,0.6600614020431058,3696,COPERNICUS/S2_SR_HARMONIZED
2021-03-01,beni_cattle_rice,0.5980849825163168,3913,COPERNICUS/S2_SR_HARMONIZED
2021-04-01,beni_cattle_rice,0.4718473503269979,3955,COPERNICUS/S2_SR_HARMONIZED
2021-05-01,beni_cattle_rice,0.44167408420467014,3956,COPERNICUS/S2_SR_HARMONIZED
2021-06-01,beni_cattle_rice,0.4381668924662383,3956,COPERNICUS/S2_SR_HARMONIZED
2021-07-01,beni_cattle_rice,0.3949629915199584,3956,COPERNICUS/S2_SR_HARMONIZED
2021-08-01,beni_cattle_rice,0.3442764813729469,3956,COPERNICUS/S2_SR_HARMONIZED
2021-09-01,beni_cattle_rice,0.32579685317792645,3956,COPERNICUS/S2_SR_HARMONIZED
2021-10-01,beni_cattle_rice,0.24857884488043736,3956,COPERNICUS/S2_SR_HARMONIZED
2021-11-01,beni_cattle_rice,0.31732535423927594,3913,COPERNICUS/S2_SR_HARMONIZED
2021-12-01,beni_cattle_rice,0.4189907103351166,1785,COPERNICUS/S2_SR_HARMONIZED
2022-01-01,beni_cattle_rice,0.6203342864216909,3651,COPERNICUS/S2_SR_HARMONIZED
